locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKBCMCDJ_00967	CDS	7155				hypothetical protein
DKBCMCDJ_00968	CDS	3018				hypothetical protein
DKBCMCDJ_00969	CDS	201				hypothetical protein
DKBCMCDJ_00970	CDS	1653	pksE_1		COG0331	Polyketide biosynthesis protein PksE
DKBCMCDJ_00971	CDS	918				hypothetical protein
DKBCMCDJ_00972	CDS	1149				hypothetical protein
DKBCMCDJ_00973	CDS	1773				hypothetical protein
DKBCMCDJ_00974	CDS	1233				hypothetical protein
DKBCMCDJ_00975	CDS	306				hypothetical protein
DKBCMCDJ_00976	CDS	1860				hypothetical protein
DKBCMCDJ_00977	CDS	1410				hypothetical protein
DKBCMCDJ_00978	CDS	1344				hypothetical protein
DKBCMCDJ_00979	CDS	1005	auaH_1	1.1.1.394		Aurachin B dehydrogenase
DKBCMCDJ_00980	CDS	474				hypothetical protein
DKBCMCDJ_00981	CDS	1401	chlN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
DKBCMCDJ_00982	CDS	807				hypothetical protein
DKBCMCDJ_00983	CDS	867	chlL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
DKBCMCDJ_00984	CDS	573				hypothetical protein
DKBCMCDJ_00985	CDS	252				hypothetical protein
DKBCMCDJ_00986	CDS	1833	sppA_1	3.4.21.-	COG0616	Protease 4
DKBCMCDJ_00987	CDS	1050	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
DKBCMCDJ_00988	CDS	1392	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DKBCMCDJ_00989	CDS	2646	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
DKBCMCDJ_00990	CDS	1179	pknD_8	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_00991	CDS	1782	pknD_9	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_00992	CDS	738				hypothetical protein
DKBCMCDJ_00993	CDS	1083	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
DKBCMCDJ_00994	CDS	885	sugB		COG0395	Trehalose transport system permease protein SugB
DKBCMCDJ_00995	CDS	951	bcrA			Bacitracin transport ATP-binding protein BcrA
DKBCMCDJ_00996	CDS	1914				hypothetical protein
DKBCMCDJ_00997	CDS	1167				hypothetical protein
DKBCMCDJ_00998	CDS	1098	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
DKBCMCDJ_00999	CDS	222				hypothetical protein
DKBCMCDJ_01000	CDS	882	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
DKBCMCDJ_01001	CDS	1233				hypothetical protein
DKBCMCDJ_01002	CDS	1764				hypothetical protein
DKBCMCDJ_01003	CDS	174				hypothetical protein
DKBCMCDJ_01004	CDS	777	fetB		COG0390	putative iron export permease protein FetB
DKBCMCDJ_01005	CDS	1125	desV_1	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
DKBCMCDJ_01006	CDS	744				hypothetical protein
DKBCMCDJ_01007	CDS	132				hypothetical protein
DKBCMCDJ_01008	CDS	132	psbF			Cytochrome b559 subunit beta
DKBCMCDJ_01009	CDS	249	psbE			Cytochrome b559 subunit alpha
DKBCMCDJ_01010	CDS	1011			COG4447	Ycf48-like protein
DKBCMCDJ_01011	CDS	336	norV_2			Anaerobic nitric oxide reductase flavorubredoxin
DKBCMCDJ_01012	CDS	363	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
DKBCMCDJ_01013	CDS	747	ndhK1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
DKBCMCDJ_01014	CDS	528	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J
DKBCMCDJ_01015	CDS	243				hypothetical protein
DKBCMCDJ_01016	CDS	540				hypothetical protein
DKBCMCDJ_01017	CDS	270	rpsO			30S ribosomal protein S15
DKBCMCDJ_01018	CDS	465				hypothetical protein
DKBCMCDJ_01019	CDS	1059	aroF_1	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
DKBCMCDJ_01020	CDS	870				hypothetical protein
DKBCMCDJ_01021	CDS	594				hypothetical protein
DKBCMCDJ_01022	CDS	1563				hypothetical protein
DKBCMCDJ_01023	CDS	846	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
DKBCMCDJ_01024	CDS	648				hypothetical protein
DKBCMCDJ_01025	CDS	912	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
DKBCMCDJ_01026	CDS	1326				hypothetical protein
DKBCMCDJ_01027	CDS	2697				hypothetical protein
DKBCMCDJ_01028	CDS	3120	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
DKBCMCDJ_01029	CDS	1194	rssB_3			Regulator of RpoS
DKBCMCDJ_01030	CDS	2316				hypothetical protein
DKBCMCDJ_01031	CDS	1995				putative protein
DKBCMCDJ_01032	CDS	1197				hypothetical protein
DKBCMCDJ_01033	CDS	672				hypothetical protein
DKBCMCDJ_01034	CDS	2514				hypothetical protein
DKBCMCDJ_01035	CDS	483	srpB		COG1285	Protein SrpB
DKBCMCDJ_01036	CDS	420				hypothetical protein
DKBCMCDJ_01037	CDS	795				hypothetical protein
DKBCMCDJ_01038	CDS	414				hypothetical protein
DKBCMCDJ_01039	CDS	2214	glgP_2	2.4.1.1	COG0058	Glycogen phosphorylase
DKBCMCDJ_01040	CDS	525				hypothetical protein
DKBCMCDJ_01041	CDS	756		3.1.2.12	COG0627	S-formylglutathione hydrolase
DKBCMCDJ_01042	CDS	1176				hypothetical protein
DKBCMCDJ_01043	CDS	558				hypothetical protein
DKBCMCDJ_01044	CDS	648				hypothetical protein
DKBCMCDJ_01045	CDS	1530				hypothetical protein
DKBCMCDJ_01046	CDS	798	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
DKBCMCDJ_01047	CDS	1026				hypothetical protein
DKBCMCDJ_01048	CDS	1272	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_01049	CDS	696	inhA	4.2.1.103		Isonitrile hydratase
DKBCMCDJ_01050	CDS	774	malT			HTH-type transcriptional regulator MalT
DKBCMCDJ_01051	CDS	183				hypothetical protein
DKBCMCDJ_01052	CDS	186				hypothetical protein
DKBCMCDJ_01053	CDS	477	ndhN	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit N
DKBCMCDJ_01054	CDS	636	rplC		COG0087	50S ribosomal protein L3
DKBCMCDJ_01055	CDS	633	rplD			50S ribosomal protein L4
DKBCMCDJ_01056	CDS	315				hypothetical protein
DKBCMCDJ_01057	CDS	864	rplB		COG0090	50S ribosomal protein L2
DKBCMCDJ_01058	CDS	276	rpsS		COG0185	30S ribosomal protein S19
DKBCMCDJ_01059	CDS	363	rplV		COG0091	50S ribosomal protein L22
DKBCMCDJ_01060	CDS	753	rpsC			30S ribosomal protein S3
DKBCMCDJ_01061	CDS	426	rplP		COG0197	50S ribosomal protein L16
DKBCMCDJ_01062	CDS	228				hypothetical protein
DKBCMCDJ_01063	CDS	249	rpsQ		COG0186	30S ribosomal protein S17
DKBCMCDJ_01064	CDS	369	rplN			50S ribosomal protein L14
DKBCMCDJ_01065	CDS	351	rplX			50S ribosomal protein L24
DKBCMCDJ_01066	CDS	546	rplE		COG0094	50S ribosomal protein L5
DKBCMCDJ_01067	CDS	402	rpsH		COG0096	30S ribosomal protein S8
DKBCMCDJ_01068	CDS	630	rplF			50S ribosomal protein L6
DKBCMCDJ_01069	CDS	363	rplR			50S ribosomal protein L18
DKBCMCDJ_01070	CDS	525	rpsE			30S ribosomal protein S5
DKBCMCDJ_01071	CDS	486	rplO		COG0200	50S ribosomal protein L15
DKBCMCDJ_01072	CDS	1323	secY		COG0201	Protein translocase subunit SecY
DKBCMCDJ_01073	CDS	555	adk_1	2.7.4.3	COG0563	Adenylate kinase
DKBCMCDJ_01074	CDS	225	infA			Translation initiation factor IF-1
DKBCMCDJ_01075	CDS	381	rpsM		COG0099	30S ribosomal protein S13
DKBCMCDJ_01076	CDS	396	rpsK			30S ribosomal protein S11
DKBCMCDJ_01077	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DKBCMCDJ_01078	CDS	351	rplQ		COG0203	50S ribosomal protein L17
DKBCMCDJ_01079	CDS	864	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
DKBCMCDJ_01080	CDS	456	rplM		COG0102	50S ribosomal protein L13
DKBCMCDJ_01081	CDS	417	rpsI		COG0103	30S ribosomal protein S9
DKBCMCDJ_01082	CDS	240	rpmE		COG0254	50S ribosomal protein L31
DKBCMCDJ_01083	CDS	1101	prfA		COG0216	Peptide chain release factor 1
DKBCMCDJ_01084	CDS	585				hypothetical protein
DKBCMCDJ_01085	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DKBCMCDJ_01086	CDS	357				hypothetical protein
DKBCMCDJ_01087	CDS	420				hypothetical protein
DKBCMCDJ_01088	CDS	336				hypothetical protein
DKBCMCDJ_01089	CDS	480				hypothetical protein
DKBCMCDJ_01090	CDS	1599				hypothetical protein
DKBCMCDJ_01091	CDS	1620				hypothetical protein
DKBCMCDJ_01092	CDS	1983				hypothetical protein
DKBCMCDJ_01093	CDS	1449				hypothetical protein
DKBCMCDJ_01094	CDS	2175				hypothetical protein
DKBCMCDJ_01095	CDS	4629				hypothetical protein
DKBCMCDJ_01096	CDS	438				hypothetical protein
DKBCMCDJ_01097	CDS	831				hypothetical protein
DKBCMCDJ_01098	CDS	387				hypothetical protein
DKBCMCDJ_01099	CDS	1467				hypothetical protein
DKBCMCDJ_01100	CDS	102				hypothetical protein
DKBCMCDJ_01101	CDS	1299	ampG		COG0477	Anhydromuropeptide permease
DKBCMCDJ_01102	CDS	447				hypothetical protein
DKBCMCDJ_01103	CDS	276				hypothetical protein
DKBCMCDJ_01104	CDS	498				hypothetical protein
DKBCMCDJ_01105	CDS	759				hypothetical protein
DKBCMCDJ_01106	CDS	1323				hypothetical protein
DKBCMCDJ_01107	CDS	480				hypothetical protein
DKBCMCDJ_01108	CDS	789	phnE		COG3639	Phosphate-import permease protein PhnE
DKBCMCDJ_01109	CDS	732	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
DKBCMCDJ_01110	CDS	975				hypothetical protein
DKBCMCDJ_01111	tRNA	74				tRNA-Val(gac)
DKBCMCDJ_01112	CDS	597				hypothetical protein
DKBCMCDJ_01113	CDS	453	rsfS			Ribosomal silencing factor RsfS
DKBCMCDJ_01114	CDS	501				hypothetical protein
DKBCMCDJ_01115	CDS	954				hypothetical protein
DKBCMCDJ_01116	tRNA	77				tRNA-Met(cat)
DKBCMCDJ_01117	CDS	429				hypothetical protein
DKBCMCDJ_01118	CDS	417				hypothetical protein
DKBCMCDJ_01119	CDS	1950	ettA		COG0488	Energy-dependent translational throttle protein EttA
DKBCMCDJ_01120	CDS	246				hypothetical protein
DKBCMCDJ_01121	CDS	1572				hypothetical protein
DKBCMCDJ_01122	CDS	972				hypothetical protein
DKBCMCDJ_01123	CDS	987	mdh	1.1.1.37		Malate dehydrogenase
DKBCMCDJ_01124	CDS	216	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
DKBCMCDJ_01125	CDS	933	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
DKBCMCDJ_01126	CDS	219	psaE			Photosystem I reaction center subunit IV
DKBCMCDJ_01127	CDS	585				hypothetical protein
DKBCMCDJ_01128	CDS	243				hypothetical protein
DKBCMCDJ_01129	CDS	1104	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
DKBCMCDJ_01130	CDS	1275	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DKBCMCDJ_01131	CDS	1998	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
DKBCMCDJ_01132	CDS	378				hypothetical protein
DKBCMCDJ_01133	CDS	180				hypothetical protein
DKBCMCDJ_01134	CDS	987	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
DKBCMCDJ_01135	CDS	330				hypothetical protein
DKBCMCDJ_01136	CDS	1686	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
DKBCMCDJ_01137	CDS	726	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
DKBCMCDJ_01138	CDS	294				hypothetical protein
DKBCMCDJ_01139	CDS	201				hypothetical protein
DKBCMCDJ_01140	CDS	129				hypothetical protein
DKBCMCDJ_01141	CDS	1560	spkA_1	2.7.11.1		Serine/threonine-protein kinase A
DKBCMCDJ_01142	CDS	495				hypothetical protein
DKBCMCDJ_01143	CDS	1179	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
DKBCMCDJ_01144	CDS	138				hypothetical protein
DKBCMCDJ_01145	CDS	612				hypothetical protein
DKBCMCDJ_01146	CDS	1677				hypothetical protein
DKBCMCDJ_01147	CDS	2736				hypothetical protein
DKBCMCDJ_01148	CDS	1728	dfa3_1	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
DKBCMCDJ_01149	CDS	183				hypothetical protein
DKBCMCDJ_01150	CDS	522				hypothetical protein
DKBCMCDJ_01151	CDS	1743	dfa5_1	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
DKBCMCDJ_01152	CDS	1848	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
DKBCMCDJ_01153	CDS	846				hypothetical protein
DKBCMCDJ_01154	CDS	915				hypothetical protein
DKBCMCDJ_01155	CDS	516				hypothetical protein
DKBCMCDJ_01156	CDS	897				hypothetical protein
DKBCMCDJ_01157	CDS	405				hypothetical protein
DKBCMCDJ_01158	CDS	438				hypothetical protein
DKBCMCDJ_01159	CDS	987	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
DKBCMCDJ_01160	CDS	1182	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
DKBCMCDJ_01161	CDS	1032				hypothetical protein
DKBCMCDJ_01162	CDS	363				hypothetical protein
DKBCMCDJ_01163	CDS	864	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
DKBCMCDJ_01164	CDS	2937	gph_2	3.1.3.18		Phosphoglycolate phosphatase
DKBCMCDJ_01165	CDS	2415	susA_2	2.4.1.13	COG0438	Sucrose synthase
DKBCMCDJ_01166	CDS	375				hypothetical protein
DKBCMCDJ_01167	CDS	102				hypothetical protein
DKBCMCDJ_01168	CDS	1431				hypothetical protein
DKBCMCDJ_01169	CDS	1167	xynZ_1	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
DKBCMCDJ_01170	CDS	753	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
DKBCMCDJ_01171	CDS	1107				hypothetical protein
DKBCMCDJ_01172	CDS	1167				hypothetical protein
DKBCMCDJ_01173	CDS	897				hypothetical protein
DKBCMCDJ_01174	CDS	1254				hypothetical protein
DKBCMCDJ_01175	CDS	954				hypothetical protein
DKBCMCDJ_01176	CDS	1353	murJ_1			lipid II flippase MurJ
DKBCMCDJ_01177	CDS	2199		2.7.10.-		Putative tyrosine-protein kinase in cps region
DKBCMCDJ_01178	CDS	426				hypothetical protein
DKBCMCDJ_01179	CDS	102				hypothetical protein
DKBCMCDJ_01180	CDS	1911				hypothetical protein
DKBCMCDJ_01181	CDS	1788	aspS	6.1.1.12		Aspartate--tRNA ligase
DKBCMCDJ_01182	CDS	399				hypothetical protein
DKBCMCDJ_01183	CDS	876	htpX_1	3.4.24.-	COG0501	Protease HtpX 
DKBCMCDJ_01184	CDS	855				hypothetical protein
DKBCMCDJ_01185	CDS	219				hypothetical protein
DKBCMCDJ_01186	CDS	3738				hypothetical protein
DKBCMCDJ_01187	CDS	777	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
DKBCMCDJ_01188	CDS	1590				hypothetical protein
DKBCMCDJ_01189	CDS	366	psb28			Photosystem II reaction center Psb28 protein
DKBCMCDJ_01190	CDS	768				hypothetical protein
DKBCMCDJ_01191	CDS	288				hypothetical protein
DKBCMCDJ_01192	CDS	810	sppA_2	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
DKBCMCDJ_01193	CDS	390	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
DKBCMCDJ_01194	CDS	303				hypothetical protein
DKBCMCDJ_01195	CDS	288				hypothetical protein
DKBCMCDJ_01196	CDS	156				hypothetical protein
DKBCMCDJ_01197	CDS	897				hypothetical protein
DKBCMCDJ_01198	CDS	1770	pyk	2.7.1.40		Pyruvate kinase
DKBCMCDJ_01199	CDS	369				hypothetical protein
DKBCMCDJ_01200	CDS	1161	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_01201	CDS	849	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
DKBCMCDJ_01202	CDS	1662	menF	5.4.4.2		Isochorismate synthase MenF
DKBCMCDJ_01203	CDS	198				hypothetical protein
DKBCMCDJ_01204	CDS	213				hypothetical protein
DKBCMCDJ_01205	CDS	672	yggS		COG0325	Pyridoxal phosphate homeostasis protein
DKBCMCDJ_01206	CDS	162				hypothetical protein
DKBCMCDJ_01207	CDS	600	sepF		COG1799	Cell division protein SepF
DKBCMCDJ_01208	CDS	813	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DKBCMCDJ_01209	CDS	2676				hypothetical protein
DKBCMCDJ_01210	CDS	984	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
DKBCMCDJ_01211	CDS	126				hypothetical protein
DKBCMCDJ_01212	CDS	2757				hypothetical protein
DKBCMCDJ_01213	CDS	2838				hypothetical protein
DKBCMCDJ_01214	CDS	2433				hypothetical protein
DKBCMCDJ_01215	CDS	813	bepA_3	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
DKBCMCDJ_01216	CDS	384	crcB_1			Putative fluoride ion transporter CrcB
DKBCMCDJ_01217	CDS	336				hypothetical protein
DKBCMCDJ_01218	CDS	414	crcB_2			Putative fluoride ion transporter CrcB
DKBCMCDJ_01219	CDS	228				hypothetical protein
DKBCMCDJ_01220	CDS	1632	nhaP2_1			K(+)/H(+) antiporter NhaP2
DKBCMCDJ_01221	CDS	1236				hypothetical protein
DKBCMCDJ_01222	CDS	123				hypothetical protein
DKBCMCDJ_01223	CDS	834				hypothetical protein
DKBCMCDJ_01224	CDS	1545	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
DKBCMCDJ_01225	CDS	483	hspA_3		COG0071	Spore protein SP21
DKBCMCDJ_01226	CDS	390			COG2843	putative polyglutamine synthesis accessory protein
DKBCMCDJ_01227	CDS	246				hypothetical protein
DKBCMCDJ_01228	CDS	1167				hypothetical protein
DKBCMCDJ_01229	CDS	1281	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DKBCMCDJ_01230	CDS	1260				hypothetical protein
DKBCMCDJ_01231	CDS	483				hypothetical protein
DKBCMCDJ_01232	CDS	1008	auaH_2	1.1.1.394		Aurachin B dehydrogenase
DKBCMCDJ_01233	CDS	1179				hypothetical protein
DKBCMCDJ_01234	CDS	1200				hypothetical protein
DKBCMCDJ_01235	CDS	1365				hypothetical protein
DKBCMCDJ_01236	CDS	279				hypothetical protein
DKBCMCDJ_01237	CDS	5652	acpP_1			Acyl carrier protein
DKBCMCDJ_01238	CDS	489				hypothetical protein
DKBCMCDJ_01239	CDS	1746				hypothetical protein
DKBCMCDJ_01240	CDS	4593				hypothetical protein
DKBCMCDJ_01241	CDS	1662	pksE_2		COG0331	Polyketide biosynthesis protein PksE
DKBCMCDJ_01242	CDS	1503	lgrD_1			Linear gramicidin synthase subunit D
DKBCMCDJ_01243	CDS	1005	auaH_3	1.1.1.394		Aurachin B dehydrogenase
DKBCMCDJ_01244	CDS	630				hypothetical protein
DKBCMCDJ_01245	CDS	723				hypothetical protein
DKBCMCDJ_01246	CDS	339	ccmK2_1			Carbon dioxide-concentrating mechanism protein CcmK 
DKBCMCDJ_01247	CDS	699				hypothetical protein
DKBCMCDJ_01248	CDS	1317				hypothetical protein
DKBCMCDJ_01249	CDS	2172				hypothetical protein
DKBCMCDJ_01250	CDS	477				hypothetical protein
DKBCMCDJ_01251	CDS	429				hypothetical protein
DKBCMCDJ_01252	CDS	183				hypothetical protein
DKBCMCDJ_01253	CDS	243				hypothetical protein
DKBCMCDJ_01254	CDS	168				hypothetical protein
DKBCMCDJ_01255	CDS	186				hypothetical protein
DKBCMCDJ_01256	CDS	1281	hisD_1	1.1.1.23		Histidinol dehydrogenase
DKBCMCDJ_01257	CDS	174				hypothetical protein
DKBCMCDJ_01258	CDS	120				hypothetical protein
DKBCMCDJ_01259	CDS	981				hypothetical protein
DKBCMCDJ_01260	CDS	186				hypothetical protein
DKBCMCDJ_01261	CDS	747				hypothetical protein
DKBCMCDJ_01262	CDS	579	nanK	2.7.1.60		N-acetylmannosamine kinase
DKBCMCDJ_01263	CDS	570				hypothetical protein
DKBCMCDJ_01264	CDS	273				hypothetical protein
DKBCMCDJ_01265	CDS	834				hypothetical protein
DKBCMCDJ_01266	CDS	384				hypothetical protein
DKBCMCDJ_01267	CDS	2538				hypothetical protein
DKBCMCDJ_01268	CDS	912				hypothetical protein
DKBCMCDJ_01269	CDS	348				hypothetical protein
DKBCMCDJ_01270	CDS	168				hypothetical protein
DKBCMCDJ_01271	CDS	414	merR1			Mercuric resistance operon regulatory protein
DKBCMCDJ_01272	CDS	270				hypothetical protein
DKBCMCDJ_01273	CDS	2259	pacS	7.2.2.8		putative copper-transporting ATPase PacS
DKBCMCDJ_01274	CDS	201				hypothetical protein
DKBCMCDJ_01275	CDS	429				hypothetical protein
DKBCMCDJ_01276	CDS	186				hypothetical protein
DKBCMCDJ_01277	CDS	678				hypothetical protein
DKBCMCDJ_01278	CDS	888	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
DKBCMCDJ_01279	CDS	237				hypothetical protein
DKBCMCDJ_01280	CDS	813	galK	2.7.1.6		Galactokinase
DKBCMCDJ_01281	CDS	2580	leuS	6.1.1.4		Leucine--tRNA ligase
DKBCMCDJ_01282	CDS	423				hypothetical protein
DKBCMCDJ_01283	CDS	618				hypothetical protein
DKBCMCDJ_01284	CDS	816				hypothetical protein
DKBCMCDJ_01285	CDS	153				hypothetical protein
DKBCMCDJ_01286	CDS	675				hypothetical protein
DKBCMCDJ_01287	CDS	555				hypothetical protein
DKBCMCDJ_01288	CDS	924				hypothetical protein
DKBCMCDJ_01289	CDS	2340	kefB_2			Glutathione-regulated potassium-efflux system protein KefB
DKBCMCDJ_01290	CDS	264				hypothetical protein
DKBCMCDJ_01291	CDS	804				hypothetical protein
DKBCMCDJ_01292	CDS	1920				hypothetical protein
DKBCMCDJ_01293	CDS	426				hypothetical protein
DKBCMCDJ_01294	CDS	2133	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
DKBCMCDJ_01295	CDS	123	ycf12			Photosystem II reaction center protein Ycf12
DKBCMCDJ_01296	CDS	366				hypothetical protein
DKBCMCDJ_01297	CDS	546	aroK	2.7.1.71	COG0703	Shikimate kinase
DKBCMCDJ_01298	CDS	606	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
DKBCMCDJ_01299	CDS	771				hypothetical protein
DKBCMCDJ_01300	CDS	516				hypothetical protein
DKBCMCDJ_01301	CDS	714				hypothetical protein
DKBCMCDJ_01302	CDS	729	walR_1		COG0745	Transcriptional regulatory protein WalR
DKBCMCDJ_01303	CDS	1548	radA	3.6.4.-	COG1066	DNA repair protein RadA
DKBCMCDJ_01304	CDS	1494	ycf3_5			Photosystem I assembly protein Ycf3
DKBCMCDJ_01305	CDS	297				hypothetical protein
DKBCMCDJ_01306	CDS	798				hypothetical protein
DKBCMCDJ_01307	CDS	2430	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DKBCMCDJ_01308	CDS	909				hypothetical protein
DKBCMCDJ_01309	CDS	1371	pknD_10	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_01310	CDS	969				hypothetical protein
DKBCMCDJ_01311	CDS	909				hypothetical protein
DKBCMCDJ_01312	CDS	783				hypothetical protein
DKBCMCDJ_01313	CDS	249				hypothetical protein
DKBCMCDJ_01314	CDS	1149	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
DKBCMCDJ_01315	CDS	2019	pknD_11	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_01316	CDS	1986	bamA_3			Outer membrane protein assembly factor BamA
DKBCMCDJ_01317	CDS	2865				hypothetical protein
DKBCMCDJ_01318	CDS	2367				hypothetical protein
DKBCMCDJ_01319	CDS	4365				hypothetical protein
DKBCMCDJ_01320	CDS	2820				hypothetical protein
DKBCMCDJ_01321	CDS	591				hypothetical protein
DKBCMCDJ_01322	CDS	471				hypothetical protein
DKBCMCDJ_01323	CDS	255				hypothetical protein
DKBCMCDJ_01324	CDS	270				hypothetical protein
DKBCMCDJ_01325	CDS	1362				hypothetical protein
DKBCMCDJ_01326	CDS	780				hypothetical protein
DKBCMCDJ_01327	CDS	2208	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
DKBCMCDJ_01328	CDS	1029				hypothetical protein
DKBCMCDJ_01329	CDS	285				hypothetical protein
DKBCMCDJ_01330	CDS	1584	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
DKBCMCDJ_01331	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
DKBCMCDJ_01332	CDS	2001	cpoB_6			Cell division coordinator CpoB
DKBCMCDJ_01333	CDS	294				hypothetical protein
DKBCMCDJ_01334	CDS	1326				hypothetical protein
DKBCMCDJ_01335	CDS	1263	smc_2			Chromosome partition protein Smc
DKBCMCDJ_01336	CDS	1341				hypothetical protein
DKBCMCDJ_01337	CDS	330				hypothetical protein
DKBCMCDJ_01338	CDS	639		1.11.1.15		Peroxiredoxin
DKBCMCDJ_01339	CDS	93				hypothetical protein
DKBCMCDJ_01340	CDS	975	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
DKBCMCDJ_01341	CDS	255				hypothetical protein
DKBCMCDJ_01342	CDS	1389		1.14.-.-	COG2124	Putative cytochrome P450 135A1
DKBCMCDJ_01343	CDS	1377		1.14.-.-	COG2124	Putative cytochrome P450 135B1
DKBCMCDJ_01344	CDS	1431				hypothetical protein
DKBCMCDJ_01345	CDS	969				hypothetical protein
DKBCMCDJ_01346	CDS	1035				hypothetical protein
DKBCMCDJ_01347	CDS	1155	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_01348	CDS	885				hypothetical protein
DKBCMCDJ_01349	CDS	975				hypothetical protein
DKBCMCDJ_01350	CDS	975	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DKBCMCDJ_01351	CDS	840	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DKBCMCDJ_01352	CDS	1848	hepA_1		COG1132	Heterocyst differentiation ATP-binding protein HepA
DKBCMCDJ_01353	CDS	750				hypothetical protein
DKBCMCDJ_01354	CDS	2232				hypothetical protein
DKBCMCDJ_01355	CDS	1101				hypothetical protein
