locus_tag	ftype	length_bp	gene	EC_number	COG	product
DGMECNKP_01123	CDS	1059	psbD1_1	1.10.3.9		Photosystem II D2 protein
DGMECNKP_01124	CDS	570	ycf4			Photosystem I assembly protein Ycf4
DGMECNKP_01125	CDS	816				hypothetical protein
DGMECNKP_01126	CDS	1221	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
DGMECNKP_01127	CDS	1443				Folate-biopterin transporter
DGMECNKP_01128	CDS	1524		1.13.11.75		Apocarotenoid-15,15'-oxygenase
DGMECNKP_01129	CDS	1290	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
DGMECNKP_01130	CDS	1797				putative protein
DGMECNKP_01131	CDS	3612	tolB_3			Tol-Pal system protein TolB
DGMECNKP_01132	CDS	702				hypothetical protein
DGMECNKP_01133	CDS	2016				hypothetical protein
DGMECNKP_01134	CDS	300				hypothetical protein
DGMECNKP_01135	CDS	231				hypothetical protein
DGMECNKP_01136	CDS	222				hypothetical protein
DGMECNKP_01137	CDS	432				hypothetical protein
DGMECNKP_01138	CDS	306				hypothetical protein
DGMECNKP_01139	CDS	606				hypothetical protein
DGMECNKP_01140	CDS	1548	merA_2	1.16.1.1		Mercuric reductase
DGMECNKP_01141	CDS	759				hypothetical protein
DGMECNKP_01142	CDS	726				hypothetical protein
DGMECNKP_01143	CDS	894				hypothetical protein
DGMECNKP_01144	CDS	360				hypothetical protein
DGMECNKP_01145	CDS	1302				hypothetical protein
DGMECNKP_01146	CDS	453				hypothetical protein
DGMECNKP_01147	CDS	681				hypothetical protein
DGMECNKP_01148	CDS	2337				hypothetical protein
DGMECNKP_01149	CDS	1035	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
DGMECNKP_01150	CDS	870	lacX			Protein LacX, plasmid
DGMECNKP_01151	tRNA	72				tRNA-Lys(ttt)
DGMECNKP_01152	CDS	1080	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
DGMECNKP_01153	CDS	477				hypothetical protein
DGMECNKP_01154	CDS	813	nit1	3.5.1.128		Deaminated glutathione amidase
DGMECNKP_01155	CDS	594				hypothetical protein
DGMECNKP_01156	CDS	1137				hypothetical protein
DGMECNKP_01157	CDS	1263				hypothetical protein
DGMECNKP_01158	tRNA	71				tRNA-Gly(tcc)
DGMECNKP_01159	CDS	807	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DGMECNKP_01160	CDS	891	pstA_1		COG0581	Phosphate transport system permease protein PstA
DGMECNKP_01161	CDS	951	pstC		COG0573	Phosphate transport system permease protein PstC
DGMECNKP_01162	CDS	1188				hypothetical protein
DGMECNKP_01163	CDS	588				hypothetical protein
DGMECNKP_01164	CDS	471	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
DGMECNKP_01165	CDS	933				hypothetical protein
DGMECNKP_01166	CDS	2274	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
DGMECNKP_01167	CDS	1533				hypothetical protein
DGMECNKP_01168	CDS	627				hypothetical protein
DGMECNKP_01169	CDS	519	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
DGMECNKP_01170	CDS	1047	dppB_1		COG0601	Dipeptide transport system permease protein DppB
DGMECNKP_01171	CDS	282				hypothetical protein
DGMECNKP_01172	CDS	561				hypothetical protein
DGMECNKP_01173	CDS	1185	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
DGMECNKP_01174	CDS	1050			COG5592	DNA nickase
DGMECNKP_01175	CDS	741				hypothetical protein
DGMECNKP_01176	CDS	543				hypothetical protein
DGMECNKP_01177	CDS	414				hypothetical protein
DGMECNKP_01178	CDS	228				hypothetical protein
DGMECNKP_01179	CDS	621	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
DGMECNKP_01180	CDS	702	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
DGMECNKP_01181	CDS	522	ycf3_5			Photosystem I assembly protein Ycf3
DGMECNKP_01182	CDS	330	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
DGMECNKP_01183	CDS	969	yqjG_1	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
DGMECNKP_01184	CDS	1173				hypothetical protein
DGMECNKP_01185	CDS	210				hypothetical protein
DGMECNKP_01186	CDS	507				hypothetical protein
DGMECNKP_01187	tRNA	76				tRNA-Arg(cct)
DGMECNKP_01188	CDS	1098				hypothetical protein
DGMECNKP_01189	CDS	132				hypothetical protein
DGMECNKP_01190	CDS	2133				hypothetical protein
DGMECNKP_01191	CDS	1515				hypothetical protein
DGMECNKP_01192	CDS	1449	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_01193	CDS	369	czcR_1			Transcriptional activator protein CzcR
DGMECNKP_01194	CDS	1575				putative protein
DGMECNKP_01195	CDS	222				hypothetical protein
DGMECNKP_01196	CDS	2451	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
DGMECNKP_01197	CDS	270				hypothetical protein
DGMECNKP_01198	CDS	417				hypothetical protein
DGMECNKP_01199	CDS	792	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
DGMECNKP_01200	CDS	192				hypothetical protein
DGMECNKP_01201	CDS	2529	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
DGMECNKP_01202	CDS	1356				hypothetical protein
DGMECNKP_01203	CDS	1185	ndhH_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H
DGMECNKP_01204	CDS	903	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
DGMECNKP_01205	CDS	2859	cpoB_7			Cell division coordinator CpoB
DGMECNKP_01206	CDS	444	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DGMECNKP_01207	CDS	771				hypothetical protein
DGMECNKP_01208	CDS	2103	prcA	3.4.21.-	COG1404	Calcium-dependent protease
DGMECNKP_01209	CDS	606				hypothetical protein
DGMECNKP_01210	CDS	255			COG0271	putative protein RP812
DGMECNKP_01211	CDS	324	grxD		COG0278	Glutaredoxin 4
DGMECNKP_01212	CDS	252				hypothetical protein
DGMECNKP_01213	CDS	768	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
DGMECNKP_01214	CDS	768	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DGMECNKP_01215	CDS	237				hypothetical protein
DGMECNKP_01216	CDS	567				hypothetical protein
DGMECNKP_01217	CDS	345				hypothetical protein
DGMECNKP_01218	CDS	2172				hypothetical protein
DGMECNKP_01219	CDS	492				hypothetical protein
DGMECNKP_01220	CDS	1383	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_01221	CDS	693	mprA_3		COG0745	Response regulator MprA
DGMECNKP_01222	CDS	249				hypothetical protein
DGMECNKP_01223	CDS	108				hypothetical protein
DGMECNKP_01224	CDS	1005	auaH_2	1.1.1.394		Aurachin B dehydrogenase
DGMECNKP_01225	CDS	2721	mdtC_2			Multidrug resistance protein MdtC
DGMECNKP_01226	CDS	705				hypothetical protein
DGMECNKP_01227	CDS	204				hypothetical protein
DGMECNKP_01228	CDS	804				hypothetical protein
DGMECNKP_01229	CDS	864	chqB	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
DGMECNKP_01230	CDS	504				hypothetical protein
DGMECNKP_01231	CDS	1071				hypothetical protein
DGMECNKP_01232	CDS	318				hypothetical protein
DGMECNKP_01233	CDS	210				hypothetical protein
DGMECNKP_01234	CDS	276			COG4095	Sugar transporter SemiSWEET
DGMECNKP_01235	CDS	1134				hypothetical protein
DGMECNKP_01236	CDS	1509				hypothetical protein
DGMECNKP_01237	CDS	1395	pcxA_2			Proton extrusion protein PcxA
DGMECNKP_01238	CDS	234				hypothetical protein
DGMECNKP_01239	CDS	3222	bepE_1			Efflux pump membrane transporter BepE
DGMECNKP_01240	CDS	1272	mdtA_1			Multidrug resistance protein MdtA
DGMECNKP_01241	CDS	2082	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
DGMECNKP_01242	CDS	1242	ackA	2.7.2.1	COG0282	Acetate kinase
DGMECNKP_01243	CDS	639	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DGMECNKP_01244	CDS	1137	tal_1	2.2.1.2	COG0176	Transaldolase
DGMECNKP_01245	CDS	744	walR_2		COG0745	Transcriptional regulatory protein WalR
DGMECNKP_01246	CDS	1107				hypothetical protein
DGMECNKP_01247	CDS	639				hypothetical protein
DGMECNKP_01248	CDS	1026	cmoB	2.5.1.-		tRNA U34 carboxymethyltransferase
DGMECNKP_01249	CDS	3606	tolB_4			Tol-Pal system protein TolB
DGMECNKP_01250	CDS	186				hypothetical protein
DGMECNKP_01251	CDS	186				hypothetical protein
DGMECNKP_01252	CDS	255				hypothetical protein
DGMECNKP_01253	CDS	240				hypothetical protein
DGMECNKP_01254	CDS	321				hypothetical protein
DGMECNKP_01255	CDS	1065				hypothetical protein
DGMECNKP_01256	CDS	240				hypothetical protein
DGMECNKP_01257	CDS	1230				hypothetical protein
DGMECNKP_01258	CDS	426				hypothetical protein
DGMECNKP_01259	CDS	3381	ycf3_6			Photosystem I assembly protein Ycf3
DGMECNKP_01260	tRNA	72				tRNA-Cys(gca)
DGMECNKP_01261	CDS	1020				hypothetical protein
DGMECNKP_01262	CDS	591	cpcT1	4.-.-.-		Phycocyanobilin lyase CpcT
DGMECNKP_01263	CDS	1230				hypothetical protein
DGMECNKP_01264	CDS	783	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
DGMECNKP_01265	CDS	2187	phaZ2	3.1.1.22		D-(-)-3-hydroxybutyrate oligomer hydrolase
DGMECNKP_01266	CDS	837				hypothetical protein
DGMECNKP_01267	CDS	1542	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
DGMECNKP_01268	CDS	1266	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DGMECNKP_01269	CDS	1260				hypothetical protein
DGMECNKP_01270	CDS	471				hypothetical protein
DGMECNKP_01271	CDS	1005	auaH_3	1.1.1.394		Aurachin B dehydrogenase
DGMECNKP_01272	CDS	1179				hypothetical protein
DGMECNKP_01273	CDS	1266				hypothetical protein
DGMECNKP_01274	CDS	108				hypothetical protein
DGMECNKP_01275	CDS	1344	noc_1			Nucleoid occlusion protein
DGMECNKP_01276	CDS	279				hypothetical protein
DGMECNKP_01277	CDS	5454	acpP_1			Acyl carrier protein
DGMECNKP_01278	CDS	510				hypothetical protein
DGMECNKP_01279	CDS	1740				hypothetical protein
DGMECNKP_01280	CDS	4638				hypothetical protein
DGMECNKP_01281	CDS	1671	pksE		COG0331	Polyketide biosynthesis protein PksE
DGMECNKP_01282	CDS	1509	lgrD_1			Linear gramicidin synthase subunit D
DGMECNKP_01283	CDS	1005	auaH_4	1.1.1.394		Aurachin B dehydrogenase
DGMECNKP_01284	CDS	702				hypothetical protein
DGMECNKP_01285	CDS	1167				hypothetical protein
DGMECNKP_01286	CDS	615	tolQ_1			Tol-Pal system protein TolQ
DGMECNKP_01287	CDS	207				hypothetical protein
DGMECNKP_01288	CDS	558				hypothetical protein
DGMECNKP_01289	CDS	846				hypothetical protein
DGMECNKP_01290	CDS	510				hypothetical protein
DGMECNKP_01291	CDS	258				IS701 family transposase ISMae34
DGMECNKP_01292	CDS	264				hypothetical protein
DGMECNKP_01293	CDS	1437	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DGMECNKP_01294	CDS	390				hypothetical protein
DGMECNKP_01295	CDS	267				hypothetical protein
DGMECNKP_01296	CDS	279				hypothetical protein
DGMECNKP_01297	CDS	624				hypothetical protein
DGMECNKP_01298	CDS	660				hypothetical protein
DGMECNKP_01299	CDS	1284	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
DGMECNKP_01300	CDS	1017	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
DGMECNKP_01301	CDS	1404	macA_1		COG0845	Macrolide export protein MacA
DGMECNKP_01302	CDS	2367				hypothetical protein
DGMECNKP_01303	CDS	522				hypothetical protein
DGMECNKP_01304	CDS	294				hypothetical protein
DGMECNKP_01305	CDS	354	ychN		COG1553	Protein YchN
DGMECNKP_01306	CDS	459				hypothetical protein
DGMECNKP_01307	CDS	246				hypothetical protein
DGMECNKP_01308	CDS	399				hypothetical protein
DGMECNKP_01309	CDS	207				hypothetical protein
DGMECNKP_01310	CDS	831	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
DGMECNKP_01311	CDS	759	aldB	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
DGMECNKP_01312	CDS	702				hypothetical protein
DGMECNKP_01313	CDS	249				hypothetical protein
DGMECNKP_01314	CDS	1248		2.7.7.-		CC-adding tRNA nucleotidyltransferase
DGMECNKP_01315	CDS	642				hypothetical protein
DGMECNKP_01316	CDS	735	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
DGMECNKP_01317	CDS	1014	rpsA_1		COG0539	30S ribosomal protein S1
DGMECNKP_01318	CDS	1530	psbB_1			Photosystem II CP47 reaction center protein
DGMECNKP_01319	CDS	336				hypothetical protein
DGMECNKP_01320	CDS	1638				hypothetical protein
DGMECNKP_01321	CDS	1026	dppB_2		COG0601	Dipeptide transport system permease protein DppB
DGMECNKP_01322	CDS	321				hypothetical protein
DGMECNKP_01323	CDS	201				hypothetical protein
DGMECNKP_01324	CDS	993				hypothetical protein
DGMECNKP_01325	CDS	648	betI_1			HTH-type transcriptional regulator BetI
DGMECNKP_01326	CDS	1122	proB	2.7.2.11	COG0263	Glutamate 5-kinase
DGMECNKP_01327	CDS	861	pip_1	3.4.11.5	COG0596	Proline iminopeptidase
DGMECNKP_01328	CDS	366	fosA	2.5.1.18		Glutathione transferase FosA
DGMECNKP_01329	CDS	408				hypothetical protein
DGMECNKP_01330	CDS	231				hypothetical protein
DGMECNKP_01331	CDS	564				hypothetical protein
DGMECNKP_01332	CDS	261				hypothetical protein
DGMECNKP_01333	CDS	201				hypothetical protein
DGMECNKP_01334	CDS	267				hypothetical protein
DGMECNKP_01335	CDS	207				hypothetical protein
DGMECNKP_01336	CDS	399				hypothetical protein
DGMECNKP_01337	CDS	330				hypothetical protein
DGMECNKP_01338	CDS	213				hypothetical protein
DGMECNKP_01339	CDS	192				hypothetical protein
DGMECNKP_01340	CDS	2160	yhgF		COG2183	Protein YhgF
DGMECNKP_01341	CDS	336				hypothetical protein
DGMECNKP_01342	CDS	579				hypothetical protein
DGMECNKP_01343	CDS	894				hypothetical protein
DGMECNKP_01344	CDS	501				hypothetical protein
DGMECNKP_01345	CDS	462				hypothetical protein
DGMECNKP_01346	CDS	276				hypothetical protein
DGMECNKP_01347	CDS	288				hypothetical protein
DGMECNKP_01348	CDS	2853				hypothetical protein
DGMECNKP_01349	CDS	1881				hypothetical protein
DGMECNKP_01350	CDS	3357				hypothetical protein
DGMECNKP_01351	CDS	537				hypothetical protein
DGMECNKP_01352	CDS	3015				hypothetical protein
DGMECNKP_01353	CDS	2913				hypothetical protein
DGMECNKP_01354	CDS	762	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
DGMECNKP_01355	CDS	873				hypothetical protein
DGMECNKP_01356	CDS	1932	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
DGMECNKP_01357	CDS	1332				hypothetical protein
DGMECNKP_01358	CDS	429				hypothetical protein
DGMECNKP_01359	CDS	921	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
DGMECNKP_01360	CDS	1212	patA_2		COG0784	Protein PatA
DGMECNKP_01361	CDS	372				hypothetical protein
DGMECNKP_01362	CDS	1608	panC/cmk	2.7.4.25		Bifunctional pantoate ligase/cytidylate kinase
DGMECNKP_01363	CDS	1158	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
DGMECNKP_01364	CDS	975	glsA1	3.5.1.2	COG2066	Glutaminase 1
DGMECNKP_01365	CDS	678				hypothetical protein
DGMECNKP_01366	CDS	102				hypothetical protein
DGMECNKP_01367	CDS	327				hypothetical protein
DGMECNKP_01368	CDS	336				hypothetical protein
DGMECNKP_01369	CDS	1650	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
DGMECNKP_01370	CDS	381				hypothetical protein
DGMECNKP_01371	CDS	198				hypothetical protein
DGMECNKP_01372	CDS	285				hypothetical protein
DGMECNKP_01373	CDS	981	mgtE		COG2239	Magnesium transporter MgtE
DGMECNKP_01374	CDS	369				hypothetical protein
DGMECNKP_01375	CDS	537				hypothetical protein
DGMECNKP_01376	CDS	366				hypothetical protein
DGMECNKP_01377	CDS	2286	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
DGMECNKP_01378	CDS	327				hypothetical protein
DGMECNKP_01379	CDS	1416	moaA_4			GTP 3',8-cyclase
DGMECNKP_01380	CDS	573	nrtB_2		COG0600	Nitrate import permease protein NrtB
DGMECNKP_01381	CDS	741	lgt_1	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DGMECNKP_01382	CDS	576				hypothetical protein
DGMECNKP_01383	CDS	513				hypothetical protein
DGMECNKP_01384	CDS	1128	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
DGMECNKP_01385	CDS	606				hypothetical protein
DGMECNKP_01386	CDS	1263	entS_3			Enterobactin exporter EntS
DGMECNKP_01387	CDS	864	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
DGMECNKP_01388	CDS	372				hypothetical protein
DGMECNKP_01389	CDS	1032				hypothetical protein
DGMECNKP_01390	CDS	1179	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
DGMECNKP_01391	CDS	990	moaA_5	4.1.99.22	COG2896	GTP 3',8-cyclase
DGMECNKP_01392	CDS	609	rpsD			30S ribosomal protein S4
DGMECNKP_01393	CDS	276				hypothetical protein
DGMECNKP_01394	CDS	255				hypothetical protein
DGMECNKP_01395	CDS	738				hypothetical protein
DGMECNKP_01396	CDS	900	hetR	3.4.21.-		Heterocyst differentiation control protein
DGMECNKP_01397	CDS	2073				hypothetical protein
DGMECNKP_01398	CDS	201				hypothetical protein
DGMECNKP_01399	CDS	1308				hypothetical protein
DGMECNKP_01400	CDS	1047	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
DGMECNKP_01401	CDS	573				hypothetical protein
DGMECNKP_01402	CDS	462				hypothetical protein
DGMECNKP_01403	CDS	708	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
DGMECNKP_01404	CDS	1821				hypothetical protein
DGMECNKP_01405	CDS	288				hypothetical protein
DGMECNKP_01406	CDS	117				hypothetical protein
DGMECNKP_01407	CDS	1059	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DGMECNKP_01408	CDS	201				hypothetical protein
DGMECNKP_01409	CDS	1416	glnA	6.3.1.2	COG0174	Glutamine synthetase
DGMECNKP_01410	CDS	510	apcD_1			Phycobiliprotein beta chain
DGMECNKP_01411	CDS	837	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
DGMECNKP_01412	CDS	285				hypothetical protein
DGMECNKP_01413	CDS	540				hypothetical protein
DGMECNKP_01414	CDS	492				IS110 family transposase ISWpi13
DGMECNKP_01415	CDS	279				hypothetical protein
DGMECNKP_01416	CDS	216				hypothetical protein
DGMECNKP_01417	CDS	1365	era_2			GTPase Era
DGMECNKP_01418	CDS	2220	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_01419	CDS	1287	haeIIIM	2.1.1.37		Modification methylase HaeIII
DGMECNKP_01420	CDS	207				hypothetical protein
DGMECNKP_01421	CDS	270				hypothetical protein
DGMECNKP_01422	CDS	573				hypothetical protein
DGMECNKP_01423	CDS	1017	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
DGMECNKP_01424	CDS	1803	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
DGMECNKP_01425	CDS	690	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
DGMECNKP_01426	CDS	1230	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
DGMECNKP_01427	CDS	519	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
DGMECNKP_01428	CDS	600	mobA_1	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
DGMECNKP_01429	CDS	2112				hypothetical protein
DGMECNKP_01430	CDS	156				hypothetical protein
DGMECNKP_01431	CDS	606	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
DGMECNKP_01432	CDS	822				hypothetical protein
DGMECNKP_01433	CDS	2346	rnr_1	3.1.13.1	COG0557	Ribonuclease R
DGMECNKP_01434	CDS	711	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
DGMECNKP_01435	CDS	750				hypothetical protein
DGMECNKP_01436	CDS	195				hypothetical protein
DGMECNKP_01437	CDS	1611				hypothetical protein
DGMECNKP_01438	CDS	558	aroK	2.7.1.71	COG0703	Shikimate kinase
DGMECNKP_01439	CDS	1356	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
DGMECNKP_01440	CDS	1323	pknD_6	2.7.11.1		Serine/threonine-protein kinase PknD
DGMECNKP_01441	CDS	897	argB	2.7.2.8	COG0548	Acetylglutamate kinase
DGMECNKP_01442	CDS	552				hypothetical protein
DGMECNKP_01443	CDS	813				hypothetical protein
DGMECNKP_01444	CDS	645	pdxH_1	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
DGMECNKP_01445	CDS	1113				hypothetical protein
DGMECNKP_01446	CDS	753	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
DGMECNKP_01447	CDS	1314	sphS	2.7.13.3	COG0642	Sensor protein SphS
DGMECNKP_01448	CDS	687	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
DGMECNKP_01449	CDS	2211				hypothetical protein
DGMECNKP_01450	CDS	594	cysR_1		COG0664	Regulatory protein CysR
DGMECNKP_01451	CDS	1641				putative protein
DGMECNKP_01452	CDS	249				hypothetical protein
DGMECNKP_01453	CDS	606				hypothetical protein
DGMECNKP_01454	CDS	1803				hypothetical protein
DGMECNKP_01455	CDS	438				hypothetical protein
DGMECNKP_01456	CDS	219				hypothetical protein
DGMECNKP_01457	CDS	1047		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
DGMECNKP_01458	CDS	1038				hypothetical protein
DGMECNKP_01459	CDS	345				hypothetical protein
DGMECNKP_01460	CDS	291				hypothetical protein
DGMECNKP_01461	CDS	774	priA_1	5.3.1.16	COG0106	Phosphoribosyl isomerase A
DGMECNKP_01462	CDS	1086				hypothetical protein
DGMECNKP_01463	CDS	981				hypothetical protein
DGMECNKP_01464	CDS	639	eda	4.1.2.14	COG0800	2-dehydro-3-deoxy-phosphogluconate aldolase
DGMECNKP_01465	CDS	405	dfa3_1	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
DGMECNKP_01466	CDS	1251	dfa3_2	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
DGMECNKP_01467	CDS	525				hypothetical protein
DGMECNKP_01468	CDS	495				hypothetical protein
DGMECNKP_01469	CDS	288				hypothetical protein
DGMECNKP_01470	CDS	525				hypothetical protein
DGMECNKP_01471	CDS	435				hypothetical protein
DGMECNKP_01472	CDS	183				hypothetical protein
DGMECNKP_01473	CDS	273				hypothetical protein
DGMECNKP_01474	CDS	552	dfa5_2	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
DGMECNKP_01475	CDS	1146	dfa5_3	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
DGMECNKP_01476	CDS	897			COG3861	putative protein
DGMECNKP_01477	CDS	915			COG3861	putative protein
DGMECNKP_01478	CDS	876				hypothetical protein
DGMECNKP_01479	CDS	1359	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_01480	CDS	1563				hypothetical protein
DGMECNKP_01481	CDS	405				Photosystem II lipoprotein Psb27
DGMECNKP_01482	CDS	1140	fbiC_1		COG1060	FO synthase
DGMECNKP_01483	CDS	1239	arnC_4	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DGMECNKP_01484	CDS	729	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DGMECNKP_01485	CDS	858				hypothetical protein
DGMECNKP_01486	CDS	1713				hypothetical protein
DGMECNKP_01487	CDS	714				hypothetical protein
DGMECNKP_01488	CDS	315				hypothetical protein
DGMECNKP_01489	CDS	969				hypothetical protein
DGMECNKP_01490	CDS	165				hypothetical protein
DGMECNKP_01491	CDS	549				hypothetical protein
DGMECNKP_01492	CDS	2145				hypothetical protein
DGMECNKP_01493	CDS	1170	garK	2.7.1.165	COG1929	Glycerate 2-kinase
DGMECNKP_01494	CDS	1491	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_01495	CDS	1545				hypothetical protein
DGMECNKP_01496	CDS	270				hypothetical protein
DGMECNKP_01497	CDS	5082				hypothetical protein
DGMECNKP_01498	CDS	3555				hypothetical protein
DGMECNKP_01499	CDS	1119	pstS_1		COG0226	Phosphate-binding protein PstS
DGMECNKP_01500	CDS	648	pipB2_3		COG1357	Secreted effector protein PipB2
DGMECNKP_01501	CDS	720	clcD_1	3.1.1.45		Carboxymethylenebutenolidase
DGMECNKP_01502	CDS	474				hypothetical protein
DGMECNKP_01503	CDS	486				hypothetical protein
DGMECNKP_01504	CDS	663				hypothetical protein
DGMECNKP_01505	CDS	1320				hypothetical protein
DGMECNKP_01506	CDS	894				hypothetical protein
DGMECNKP_01507	CDS	543	lrp		COG1522	Leucine-responsive regulatory protein
DGMECNKP_01508	CDS	1092	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
DGMECNKP_01509	CDS	1164	hmgA	1.13.11.5		Homogentisate 1,2-dioxygenase
DGMECNKP_01510	CDS	939				hypothetical protein
DGMECNKP_01511	CDS	1926	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DGMECNKP_01512	CDS	1203				hypothetical protein
DGMECNKP_01513	CDS	201				hypothetical protein
DGMECNKP_01514	CDS	756	barS1_1	1.1.1.413		A-factor type gamma-butyrolactone 1'-reductase (1S-forming)
DGMECNKP_01515	CDS	519				hypothetical protein
DGMECNKP_01516	CDS	1635	dnaK_1			Chaperone protein DnaK
DGMECNKP_01517	CDS	963	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
DGMECNKP_01518	CDS	621				hypothetical protein
DGMECNKP_01519	CDS	729	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DGMECNKP_01520	CDS	228	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
DGMECNKP_01521	CDS	2937	plsY_1	2.3.1.275		Glycerol-3-phosphate acyltransferase
DGMECNKP_01522	CDS	141				hypothetical protein
DGMECNKP_01523	CDS	951				hypothetical protein
DGMECNKP_01524	CDS	813				hypothetical protein
DGMECNKP_01525	CDS	366				hypothetical protein
DGMECNKP_01526	CDS	891	rhaS_1			HTH-type transcriptional activator RhaS
DGMECNKP_01527	CDS	192				hypothetical protein
DGMECNKP_01528	CDS	225				hypothetical protein
DGMECNKP_01529	CDS	207				hypothetical protein
DGMECNKP_01530	CDS	378				hypothetical protein
