locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIDGJOLD_01531	CDS	2802	btuB_3			Vitamin B12 transporter BtuB
JIDGJOLD_01532	CDS	138				hypothetical protein
JIDGJOLD_01533	CDS	219				hypothetical protein
JIDGJOLD_01534	CDS	6690	lgrD_9			Linear gramicidin synthase subunit D
JIDGJOLD_01535	CDS	234				hypothetical protein
JIDGJOLD_01536	CDS	5028	tycC_6			Tyrocidine synthase 3
JIDGJOLD_01537	CDS	1017				hypothetical protein
JIDGJOLD_01538	CDS	3237	lgrB_8			Linear gramicidin synthase subunit B
JIDGJOLD_01539	CDS	6054				hypothetical protein
JIDGJOLD_01540	CDS	1410	lgrB_9			Linear gramicidin synthase subunit B
JIDGJOLD_01541	CDS	882				hypothetical protein
JIDGJOLD_01542	CDS	1257	ectB_2	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
JIDGJOLD_01543	CDS	2766	tycC_7			Tyrocidine synthase 3
JIDGJOLD_01544	CDS	4650				hypothetical protein
JIDGJOLD_01545	CDS	1680	panP	4.1.1.11	COG0076	Aspartate 1-decarboxylase
JIDGJOLD_01546	CDS	4404				hypothetical protein
JIDGJOLD_01547	CDS	4620				hypothetical protein
JIDGJOLD_01548	CDS	759	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
JIDGJOLD_01549	CDS	4107	dltA_8	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JIDGJOLD_01550	CDS	1380		1.14.-.-	COG2124	Putative cytochrome P450 135B1
JIDGJOLD_01551	CDS	1353		1.14.-.-	COG2124	Putative cytochrome P450 135B1
JIDGJOLD_01552	CDS	888				hypothetical protein
JIDGJOLD_01553	CDS	1374	mepA_2			Multidrug export protein MepA
JIDGJOLD_01554	CDS	228	mbtH_3		COG3251	Protein MbtH
JIDGJOLD_01555	CDS	876	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JIDGJOLD_01556	CDS	414			COG3385	IS4 family transposase ISAva1
JIDGJOLD_01557	CDS	624				hypothetical protein
JIDGJOLD_01558	CDS	642				ISL3 family transposase ISAsp1
JIDGJOLD_01559	CDS	1131	desA_1	1.14.19.6		Delta(12)-fatty-acid desaturase
JIDGJOLD_01560	CDS	1389	avtA_2	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
JIDGJOLD_01561	CDS	480	acpP_3			Acyl carrier protein
JIDGJOLD_01562	CDS	2985				hypothetical protein
JIDGJOLD_01563	CDS	3111		2.3.1.41	COG3321	Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
JIDGJOLD_01564	CDS	345				hypothetical protein
JIDGJOLD_01565	CDS	1008				hypothetical protein
JIDGJOLD_01566	CDS	960				hypothetical protein
JIDGJOLD_01567	CDS	132				hypothetical protein
JIDGJOLD_01568	CDS	1824		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD21
JIDGJOLD_01569	CDS	138				hypothetical protein
JIDGJOLD_01570	CDS	1149				hypothetical protein
JIDGJOLD_01571	CDS	5352	lgrD_10			Linear gramicidin synthase subunit D
JIDGJOLD_01572	CDS	7899	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
JIDGJOLD_01573	CDS	4599				hypothetical protein
JIDGJOLD_01574	CDS	5304	cmdD			Chondramide synthase cmdD
JIDGJOLD_01575	CDS	2460	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
JIDGJOLD_01576	CDS	1638	yojI_4		COG4615	ABC transporter ATP-binding/permease protein YojI
JIDGJOLD_01577	CDS	273			COG3039	IS5 family transposase ISAva7
JIDGJOLD_01578	CDS	1287				hypothetical protein
JIDGJOLD_01579	CDS	1161				hypothetical protein
JIDGJOLD_01580	CDS	753	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
JIDGJOLD_01581	CDS	510				hypothetical protein
JIDGJOLD_01582	CDS	762			COG3039	IS5 family transposase IS702
JIDGJOLD_01583	CDS	813				hypothetical protein
JIDGJOLD_01584	CDS	576				hypothetical protein
JIDGJOLD_01585	CDS	567				hypothetical protein
JIDGJOLD_01586	CDS	1794				hypothetical protein
JIDGJOLD_01587	CDS	1002	rhaR_2			HTH-type transcriptional activator RhaR
JIDGJOLD_01588	CDS	2667	cntO		COG1629	Metal-pseudopaline receptor CntO
JIDGJOLD_01589	CDS	981	yfiY_4		COG0614	putative siderophore-binding lipoprotein YfiY
JIDGJOLD_01590	CDS	1791		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JIDGJOLD_01591	CDS	552				hypothetical protein
JIDGJOLD_01592	CDS	741			COG2200	putative signaling protein
JIDGJOLD_01593	CDS	681				hypothetical protein
JIDGJOLD_01594	CDS	384				hypothetical protein
JIDGJOLD_01595	CDS	825				IS701 family transposase ISAcma37
JIDGJOLD_01596	CDS	741				ISH3 family transposase ISH51
JIDGJOLD_01597	CDS	210				hypothetical protein
JIDGJOLD_01598	CDS	393				hypothetical protein
JIDGJOLD_01599	CDS	219				hypothetical protein
JIDGJOLD_01600	CDS	1368				hypothetical protein
JIDGJOLD_01601	CDS	300				hypothetical protein
JIDGJOLD_01602	CDS	1551				hypothetical protein
JIDGJOLD_01603	CDS	369				hypothetical protein
JIDGJOLD_01604	CDS	291				hypothetical protein
JIDGJOLD_01605	CDS	2508				hypothetical protein
JIDGJOLD_01606	CDS	399				IS630 family transposase ISSoc15
JIDGJOLD_01607	CDS	840				hypothetical protein
JIDGJOLD_01608	CDS	255				hypothetical protein
JIDGJOLD_01609	CDS	1266				IS701 family transposase ISNpu7
JIDGJOLD_01610	CDS	1008				hypothetical protein
JIDGJOLD_01611	CDS	1296				hypothetical protein
JIDGJOLD_01612	CDS	309				hypothetical protein
JIDGJOLD_01613	CDS	321				hypothetical protein
JIDGJOLD_01614	CDS	3729				hypothetical protein
JIDGJOLD_01615	CDS	594				hypothetical protein
JIDGJOLD_01616	CDS	174				hypothetical protein
JIDGJOLD_01617	CDS	177				hypothetical protein
JIDGJOLD_01618	CDS	210				hypothetical protein
JIDGJOLD_01619	CDS	678				hypothetical protein
JIDGJOLD_01620	CDS	531				hypothetical protein
JIDGJOLD_01621	CDS	174				hypothetical protein
JIDGJOLD_01622	CDS	231				hypothetical protein
JIDGJOLD_01623	CDS	207				hypothetical protein
JIDGJOLD_01624	CDS	846				hypothetical protein
JIDGJOLD_01625	CDS	2331				hypothetical protein
JIDGJOLD_01626	CDS	183				hypothetical protein
JIDGJOLD_01627	CDS	1029				hypothetical protein
JIDGJOLD_01628	CDS	234				hypothetical protein
JIDGJOLD_01629	CDS	486				hypothetical protein
JIDGJOLD_01630	CDS	156				hypothetical protein
JIDGJOLD_01631	CDS	1143				hypothetical protein
JIDGJOLD_01632	CDS	462				hypothetical protein
JIDGJOLD_01633	CDS	1083				hypothetical protein
JIDGJOLD_01634	CDS	297				hypothetical protein
JIDGJOLD_01635	CDS	210				hypothetical protein
JIDGJOLD_01636	CDS	261				hypothetical protein
JIDGJOLD_01637	CDS	255				hypothetical protein
JIDGJOLD_01638	CDS	204				hypothetical protein
JIDGJOLD_01639	CDS	225				hypothetical protein
JIDGJOLD_01640	CDS	780				hypothetical protein
JIDGJOLD_01641	CDS	222				hypothetical protein
JIDGJOLD_01642	CDS	174				hypothetical protein
JIDGJOLD_01643	CDS	2193	pal_1			Peptidoglycan-associated lipoprotein
JIDGJOLD_01644	CDS	3645				hypothetical protein
JIDGJOLD_01645	CDS	939				hypothetical protein
JIDGJOLD_01646	CDS	639				hypothetical protein
JIDGJOLD_01647	CDS	801	trpA_3	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JIDGJOLD_01648	CDS	312				hypothetical protein
JIDGJOLD_01649	CDS	228	ndhL	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit L
JIDGJOLD_01650	CDS	1575				hypothetical protein
JIDGJOLD_01651	CDS	1347		1.6.99.-	COG1252	NADH dehydrogenase-like protein
JIDGJOLD_01652	CDS	627				hypothetical protein
JIDGJOLD_01653	CDS	1761				hypothetical protein
JIDGJOLD_01654	CDS	933				hypothetical protein
JIDGJOLD_01655	CDS	1011				hypothetical protein
JIDGJOLD_01656	CDS	951				hypothetical protein
JIDGJOLD_01657	CDS	1215	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JIDGJOLD_01658	CDS	2250	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JIDGJOLD_01659	CDS	1167	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
JIDGJOLD_01660	CDS	843				hypothetical protein
JIDGJOLD_01661	CDS	225				hypothetical protein
JIDGJOLD_01662	CDS	774	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
JIDGJOLD_01663	CDS	459	rplI		COG0359	50S ribosomal protein L9
JIDGJOLD_01664	CDS	1353	dnaB	3.6.4.12		Replicative DNA helicase
JIDGJOLD_01665	CDS	537				hypothetical protein
JIDGJOLD_01666	CDS	324				hypothetical protein
JIDGJOLD_01667	CDS	309				hypothetical protein
JIDGJOLD_01668	CDS	924	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JIDGJOLD_01669	CDS	306				hypothetical protein
JIDGJOLD_01670	CDS	318	relK	3.1.-.-	COG4115	Toxin RelK
JIDGJOLD_01671	CDS	993				hypothetical protein
JIDGJOLD_01672	CDS	873				hypothetical protein
JIDGJOLD_01673	CDS	2763	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JIDGJOLD_01674	CDS	942				hypothetical protein
JIDGJOLD_01675	CDS	177				hypothetical protein
JIDGJOLD_01676	CDS	1833				hypothetical protein
JIDGJOLD_01677	CDS	216				hypothetical protein
JIDGJOLD_01678	CDS	1644	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
JIDGJOLD_01679	CDS	702	dcd_1	3.5.4.13		dCTP deaminase, dUMP-forming
JIDGJOLD_01680	CDS	567	dcd_2	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
JIDGJOLD_01681	CDS	582	dcd_3	3.5.4.13		dCTP deaminase
JIDGJOLD_01682	CDS	537	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
JIDGJOLD_01683	CDS	561	adk_1	2.7.4.3	COG0563	Adenylate kinase
JIDGJOLD_01684	CDS	741	rph	2.7.7.56	COG0689	Ribonuclease PH
JIDGJOLD_01685	CDS	723	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
JIDGJOLD_01686	CDS	942				hypothetical protein
JIDGJOLD_01687	CDS	351				hypothetical protein
JIDGJOLD_01688	CDS	750				hypothetical protein
JIDGJOLD_01689	CDS	1800	bamA_3			Outer membrane protein assembly factor BamA
JIDGJOLD_01690	CDS	429				hypothetical protein
JIDGJOLD_01691	CDS	261	psaK_1			Photosystem I reaction center subunit PsaK
JIDGJOLD_01692	CDS	369				hypothetical protein
JIDGJOLD_01693	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
JIDGJOLD_01694	CDS	579	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
JIDGJOLD_01695	CDS	1437	pgcA	5.4.2.2		Phosphoglucomutase
JIDGJOLD_01696	CDS	969	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JIDGJOLD_01697	CDS	987	moaA_1			GTP 3',8-cyclase
JIDGJOLD_01698	CDS	1629				hypothetical protein
JIDGJOLD_01699	CDS	1902	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JIDGJOLD_01700	CDS	246	psaC	1.97.1.12		Photosystem I iron-sulfur center
JIDGJOLD_01701	CDS	429				hypothetical protein
JIDGJOLD_01702	CDS	255				hypothetical protein
JIDGJOLD_01703	CDS	1014	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
JIDGJOLD_01704	CDS	1194	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
JIDGJOLD_01705	CDS	840				hypothetical protein
JIDGJOLD_01706	CDS	306				hypothetical protein
JIDGJOLD_01707	CDS	177				hypothetical protein
JIDGJOLD_01708	CDS	144				hypothetical protein
JIDGJOLD_01709	CDS	1764	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
JIDGJOLD_01710	CDS	249				hypothetical protein
JIDGJOLD_01711	CDS	1659				hypothetical protein
JIDGJOLD_01712	CDS	2040				hypothetical protein
JIDGJOLD_01713	CDS	768				hypothetical protein
JIDGJOLD_01714	CDS	2211				hypothetical protein
JIDGJOLD_01715	CDS	993				hypothetical protein
JIDGJOLD_01716	CDS	3690	smc_2		COG1196	Chromosome partition protein Smc
JIDGJOLD_01717	CDS	2337	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
JIDGJOLD_01718	CDS	1179				IS200/IS605 family transposase ISAsp18
JIDGJOLD_01719	CDS	396				IS200/IS605 family transposase ISPlu2
JIDGJOLD_01720	CDS	1290	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
JIDGJOLD_01721	CDS	1389	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
JIDGJOLD_01722	CDS	873				hypothetical protein
JIDGJOLD_01723	CDS	1176	cpoB_2			Cell division coordinator CpoB
JIDGJOLD_01724	CDS	402				hypothetical protein
JIDGJOLD_01725	CDS	1218				ISL3 family transposase ISMae36
JIDGJOLD_01726	CDS	912				hypothetical protein
JIDGJOLD_01727	CDS	177				hypothetical protein
JIDGJOLD_01728	CDS	2523				hypothetical protein
JIDGJOLD_01729	CDS	2046	rnr_1	3.1.13.1		Ribonuclease R
JIDGJOLD_01730	CDS	216				hypothetical protein
JIDGJOLD_01731	CDS	195	rpmG		COG0267	50S ribosomal protein L33
JIDGJOLD_01732	CDS	546				hypothetical protein
JIDGJOLD_01733	CDS	1194				hypothetical protein
JIDGJOLD_01734	CDS	399				hypothetical protein
JIDGJOLD_01735	CDS	1188				hypothetical protein
JIDGJOLD_01736	CDS	207				hypothetical protein
JIDGJOLD_01737	CDS	2538				hypothetical protein
JIDGJOLD_01738	CDS	1176				hypothetical protein
JIDGJOLD_01739	CDS	1194	ampG_1		COG0477	Anhydromuropeptide permease
JIDGJOLD_01740	CDS	2553	btuB_4			Vitamin B12 transporter BtuB
JIDGJOLD_01741	CDS	882		1.-.-.-	COG2175	Putative dioxygenase
JIDGJOLD_01742	CDS	570				putative protein
JIDGJOLD_01743	CDS	294				hypothetical protein
JIDGJOLD_01744	CDS	7437	grsB_2			Gramicidin S synthase 2
JIDGJOLD_01745	CDS	3339	mbtB	6.3.2.-	COG1020	Phenyloxazoline synthase MbtB
JIDGJOLD_01746	CDS	1557		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
JIDGJOLD_01747	CDS	1299	entS_1			Enterobactin exporter EntS
JIDGJOLD_01748	CDS	1170	dnaN_2			Beta sliding clamp
JIDGJOLD_01749	CDS	1374	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JIDGJOLD_01750	CDS	1305				hypothetical protein
JIDGJOLD_01751	CDS	534	def_1	3.5.1.88	COG0242	Peptide deformylase
JIDGJOLD_01752	CDS	1206				hypothetical protein
JIDGJOLD_01753	CDS	1308				hypothetical protein
JIDGJOLD_01754	CDS	2232	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
JIDGJOLD_01755	CDS	297				hypothetical protein
JIDGJOLD_01756	CDS	585				hypothetical protein
JIDGJOLD_01757	CDS	1035				hypothetical protein
JIDGJOLD_01758	CDS	1074	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
JIDGJOLD_01759	CDS	1986				hypothetical protein
JIDGJOLD_01760	CDS	630	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
JIDGJOLD_01761	CDS	1158	sbpA_2		COG1613	Sulfate-binding protein
JIDGJOLD_01762	CDS	885	cysT		COG0555	Sulfate transport system permease protein CysT
JIDGJOLD_01763	CDS	900	cysW		COG4208	Sulfate transport system permease protein CysW
JIDGJOLD_01764	CDS	267				hypothetical protein
JIDGJOLD_01765	CDS	618				hypothetical protein
JIDGJOLD_01766	CDS	339				hypothetical protein
JIDGJOLD_01767	CDS	591	cysR_1		COG0664	Regulatory protein CysR
JIDGJOLD_01768	CDS	186				hypothetical protein
JIDGJOLD_01769	CDS	663				hypothetical protein
JIDGJOLD_01770	CDS	729				hypothetical protein
JIDGJOLD_01771	CDS	783	sigF_1		COG1191	RNA polymerase sigma-F factor
JIDGJOLD_01772	CDS	1047	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
JIDGJOLD_01773	CDS	366	recF_1			DNA replication and repair protein RecF
JIDGJOLD_01774	CDS	834	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JIDGJOLD_01775	CDS	234				hypothetical protein
JIDGJOLD_01776	CDS	258				hypothetical protein
JIDGJOLD_01777	CDS	399				hypothetical protein
JIDGJOLD_01778	CDS	705				hypothetical protein
JIDGJOLD_01779	CDS	2004	cpoB_3			Cell division coordinator CpoB
JIDGJOLD_01780	CDS	294				hypothetical protein
JIDGJOLD_01781	CDS	552				hypothetical protein
JIDGJOLD_01782	CDS	1224				hypothetical protein
JIDGJOLD_01783	CDS	1110	proB_1	2.7.2.11	COG0263	Glutamate 5-kinase
JIDGJOLD_01784	CDS	450				hypothetical protein
JIDGJOLD_01785	CDS	705			COG1842	Phage shock protein A 
JIDGJOLD_01786	CDS	795			COG1842	Phage shock protein A 
JIDGJOLD_01787	CDS	330	trxB		COG0526	Thioredoxin 2
JIDGJOLD_01788	CDS	1203	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
JIDGJOLD_01789	CDS	969	fgd1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
JIDGJOLD_01790	CDS	1638	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
JIDGJOLD_01791	CDS	381				hypothetical protein
JIDGJOLD_01792	CDS	1719	cof	3.6.1.-		HMP-PP phosphatase
JIDGJOLD_01793	CDS	627	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
JIDGJOLD_01794	CDS	771				hypothetical protein
JIDGJOLD_01795	CDS	1125	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
JIDGJOLD_01796	CDS	330				hypothetical protein
JIDGJOLD_01797	CDS	3363	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
JIDGJOLD_01798	CDS	747	ydcV			Inner membrane ABC transporter permease protein YdcV
JIDGJOLD_01799	CDS	1869	egtB_1	1.14.99.50		Hercynine oxygenase
JIDGJOLD_01800	CDS	462				hypothetical protein
JIDGJOLD_01801	CDS	372				hypothetical protein
JIDGJOLD_01802	CDS	588				hypothetical protein
JIDGJOLD_01803	CDS	957				hypothetical protein
JIDGJOLD_01804	CDS	1128				hypothetical protein
JIDGJOLD_01805	CDS	390				hypothetical protein
JIDGJOLD_01806	CDS	261				hypothetical protein
JIDGJOLD_01807	CDS	375				hypothetical protein
JIDGJOLD_01808	CDS	327				hypothetical protein
JIDGJOLD_01809	CDS	1176				hypothetical protein
JIDGJOLD_01810	CDS	1680	betA_2	1.2.1.8		Oxygen-dependent choline dehydrogenase
JIDGJOLD_01811	CDS	279				hypothetical protein
JIDGJOLD_01812	CDS	588				hypothetical protein
JIDGJOLD_01813	CDS	240				hypothetical protein
JIDGJOLD_01814	CDS	762				hypothetical protein
JIDGJOLD_01815	CDS	366				hypothetical protein
JIDGJOLD_01816	CDS	1119				hypothetical protein
JIDGJOLD_01817	CDS	2646	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JIDGJOLD_01818	CDS	204				hypothetical protein
JIDGJOLD_01819	CDS	1020				hypothetical protein
JIDGJOLD_01820	CDS	696				hypothetical protein
JIDGJOLD_01821	CDS	408				hypothetical protein
JIDGJOLD_01822	CDS	882	rbgA		COG1161	Ribosome biogenesis GTPase A
JIDGJOLD_01823	CDS	1452	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
JIDGJOLD_01824	CDS	1512				hypothetical protein
JIDGJOLD_01825	CDS	1368	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
JIDGJOLD_01826	CDS	1644	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
JIDGJOLD_01827	CDS	975	glcK	2.7.1.2	COG1940	Glucokinase
JIDGJOLD_01828	CDS	747				hypothetical protein
JIDGJOLD_01829	CDS	981				hypothetical protein
JIDGJOLD_01830	CDS	177				hypothetical protein
JIDGJOLD_01831	CDS	1281	hisD_1	1.1.1.23		Histidinol dehydrogenase
JIDGJOLD_01832	CDS	375				hypothetical protein
JIDGJOLD_01833	CDS	399				hypothetical protein
JIDGJOLD_01834	CDS	138				hypothetical protein
JIDGJOLD_01835	CDS	195				hypothetical protein
JIDGJOLD_01836	CDS	432				hypothetical protein
JIDGJOLD_01837	CDS	477				hypothetical protein
JIDGJOLD_01838	CDS	2148				hypothetical protein
JIDGJOLD_01839	CDS	1320				hypothetical protein
JIDGJOLD_01840	CDS	720				hypothetical protein
JIDGJOLD_01841	CDS	723				hypothetical protein
JIDGJOLD_01842	CDS	345				hypothetical protein
JIDGJOLD_01843	CDS	210	sdpR		COG0640	Transcriptional repressor SdpR
JIDGJOLD_01844	CDS	630				hypothetical protein
JIDGJOLD_01845	CDS	1005	auaH_1	1.1.1.394		Aurachin B dehydrogenase
JIDGJOLD_01846	CDS	1509	lgrD_11			Linear gramicidin synthase subunit D
JIDGJOLD_01847	CDS	1662	pksE_1		COG0331	Polyketide biosynthesis protein PksE
JIDGJOLD_01848	CDS	4866				hypothetical protein
JIDGJOLD_01849	CDS	1740				hypothetical protein
JIDGJOLD_01850	CDS	804				hypothetical protein
JIDGJOLD_01851	CDS	5502	acpP_4			Acyl carrier protein
JIDGJOLD_01852	CDS	279				hypothetical protein
JIDGJOLD_01853	CDS	1350	noc_10			Nucleoid occlusion protein
JIDGJOLD_01854	CDS	1200				hypothetical protein
JIDGJOLD_01855	CDS	1179				hypothetical protein
JIDGJOLD_01856	CDS	1008	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
JIDGJOLD_01857	CDS	471				hypothetical protein
JIDGJOLD_01858	CDS	1260				hypothetical protein
JIDGJOLD_01859	CDS	1269	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
JIDGJOLD_01860	CDS	1233				hypothetical protein
JIDGJOLD_01861	CDS	162				hypothetical protein
JIDGJOLD_01862	CDS	129				hypothetical protein
JIDGJOLD_01863	CDS	219				hypothetical protein
JIDGJOLD_01864	tRNA	72				tRNA-Thr(ggt)
JIDGJOLD_01865	tRNA	85				tRNA-Tyr(gta)
JIDGJOLD_01866	CDS	1818	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JIDGJOLD_01867	CDS	1413				hypothetical protein
JIDGJOLD_01868	CDS	630				hypothetical protein
JIDGJOLD_01869	CDS	471				hypothetical protein
JIDGJOLD_01870	CDS	489				hypothetical protein
JIDGJOLD_01871	CDS	762				hypothetical protein
JIDGJOLD_01872	CDS	147				hypothetical protein
JIDGJOLD_01873	CDS	873				hypothetical protein
JIDGJOLD_01874	CDS	549				hypothetical protein
JIDGJOLD_01875	CDS	591				hypothetical protein
JIDGJOLD_01876	CDS	465				hypothetical protein
JIDGJOLD_01877	CDS	555	gchK	2.7.13.3	COG0642	Globin-coupled histidine kinase
JIDGJOLD_01878	CDS	879				hypothetical protein
JIDGJOLD_01879	CDS	357	minE			Cell division topological specificity factor
JIDGJOLD_01880	CDS	807	minD_1		COG2894	Septum site-determining protein MinD
JIDGJOLD_01881	CDS	1104	minC			septum site-determining protein MinC
JIDGJOLD_01882	CDS	1392	denK	2.7.1.220	COG3395	D-erythronate kinase
JIDGJOLD_01883	CDS	666				hypothetical protein
JIDGJOLD_01884	CDS	2907				hypothetical protein
JIDGJOLD_01885	CDS	651	inhA_1	4.2.1.103		Isonitrile hydratase
JIDGJOLD_01886	CDS	378				hypothetical protein
JIDGJOLD_01887	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
JIDGJOLD_01888	CDS	921				Epimerase family protein
JIDGJOLD_01889	CDS	348				hypothetical protein
JIDGJOLD_01890	CDS	504				hypothetical protein
JIDGJOLD_01891	CDS	2556	copA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
JIDGJOLD_01892	CDS	216				hypothetical protein
JIDGJOLD_01893	CDS	276				hypothetical protein
JIDGJOLD_01894	CDS	1578				hypothetical protein
JIDGJOLD_01895	CDS	396	tatA_1			Sec-independent protein translocase protein TatA
JIDGJOLD_01896	CDS	2703	cphA	6.3.2.29	COG0769	Cyanophycin synthetase
JIDGJOLD_01897	CDS	864	cphB_1	3.4.15.6		Cyanophycinase
JIDGJOLD_01898	CDS	399				hypothetical protein
JIDGJOLD_01899	CDS	741	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
JIDGJOLD_01900	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
JIDGJOLD_01901	CDS	1800			COG0747	putative ABC transporter-binding protein
JIDGJOLD_01902	CDS	789	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
JIDGJOLD_01903	CDS	186				hypothetical protein
JIDGJOLD_01904	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JIDGJOLD_01905	CDS	165				hypothetical protein
JIDGJOLD_01906	CDS	471				hypothetical protein
JIDGJOLD_01907	CDS	810			COG0596	putative protein
JIDGJOLD_01908	CDS	798	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
JIDGJOLD_01909	CDS	1719	dfa3_1	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
JIDGJOLD_01910	CDS	411				hypothetical protein
JIDGJOLD_01911	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
JIDGJOLD_01912	CDS	618				hypothetical protein
JIDGJOLD_01913	CDS	936				hypothetical protein
JIDGJOLD_01914	CDS	1128	psbA3_1	1.10.3.9		Photosystem II protein D1 3
JIDGJOLD_01915	CDS	1431	phrA	4.1.99.3		Deoxyribodipyrimidine photo-lyase
JIDGJOLD_01916	CDS	339				hypothetical protein
JIDGJOLD_01917	CDS	261				hypothetical protein
JIDGJOLD_01918	CDS	381				hypothetical protein
JIDGJOLD_01919	CDS	348				hypothetical protein
JIDGJOLD_01920	CDS	222				hypothetical protein
JIDGJOLD_01921	CDS	444				hypothetical protein
JIDGJOLD_01922	CDS	213				hypothetical protein
JIDGJOLD_01923	CDS	1866				hypothetical protein
JIDGJOLD_01924	CDS	3987	cobN_1	6.6.1.2		Aerobic cobaltochelatase subunit CobN
JIDGJOLD_01925	CDS	1455	lpxB_1	2.4.1.182		Lipid-A-disaccharide synthase
JIDGJOLD_01926	CDS	390				hypothetical protein
JIDGJOLD_01927	CDS	834				hypothetical protein
JIDGJOLD_01928	CDS	798				hypothetical protein
JIDGJOLD_01929	CDS	1746				hypothetical protein
JIDGJOLD_01930	CDS	339	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
JIDGJOLD_01931	CDS	144				hypothetical protein
JIDGJOLD_01932	CDS	3999				hypothetical protein
JIDGJOLD_01933	CDS	1632	cocE	3.1.1.84		Cocaine esterase
JIDGJOLD_01934	CDS	342				hypothetical protein
JIDGJOLD_01935	CDS	579				hypothetical protein
