locus_tag	ftype	length_bp	gene	EC_number	COG	product
COBHBOBG_00914	CDS	330				Ycf54-like protein
COBHBOBG_00915	CDS	558				hypothetical protein
COBHBOBG_00916	CDS	600	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
COBHBOBG_00917	CDS	834				hypothetical protein
COBHBOBG_00918	CDS	1710				hypothetical protein
COBHBOBG_00919	CDS	810				hypothetical protein
COBHBOBG_00920	CDS	951				hypothetical protein
COBHBOBG_00921	CDS	891	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
COBHBOBG_00922	CDS	684	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
COBHBOBG_00923	CDS	1491				hypothetical protein
COBHBOBG_00924	CDS	255				hypothetical protein
COBHBOBG_00925	CDS	1458				hypothetical protein
COBHBOBG_00926	CDS	2139				hypothetical protein
COBHBOBG_00927	CDS	537				hypothetical protein
COBHBOBG_00928	CDS	1416				hypothetical protein
COBHBOBG_00929	CDS	2295	btuB_3			Vitamin B12 transporter BtuB
COBHBOBG_00930	CDS	1527				hypothetical protein
COBHBOBG_00931	CDS	714			COG1842	Phage shock protein A 
COBHBOBG_00932	CDS	894				hypothetical protein
COBHBOBG_00933	CDS	714				hypothetical protein
COBHBOBG_00934	CDS	945	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
COBHBOBG_00935	CDS	255				hypothetical protein
COBHBOBG_00936	CDS	843	rplB		COG0090	50S ribosomal protein L2
COBHBOBG_00937	CDS	279	rpsS		COG0185	30S ribosomal protein S19
COBHBOBG_00938	CDS	861				hypothetical protein
COBHBOBG_00939	CDS	1656				hypothetical protein
COBHBOBG_00940	CDS	528				hypothetical protein
COBHBOBG_00941	CDS	609	inhA_2	4.2.1.103		Isonitrile hydratase
COBHBOBG_00942	CDS	543				hypothetical protein
COBHBOBG_00943	CDS	1263				hypothetical protein
COBHBOBG_00944	CDS	726				hypothetical protein
COBHBOBG_00945	CDS	1311	yjhB			Putative metabolite transport protein YjhB
COBHBOBG_00946	CDS	630				hypothetical protein
COBHBOBG_00947	CDS	339				hypothetical protein
COBHBOBG_00948	CDS	1452	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
COBHBOBG_00949	CDS	231				hypothetical protein
COBHBOBG_00950	CDS	1326				hypothetical protein
COBHBOBG_00951	CDS	525				hypothetical protein
COBHBOBG_00952	CDS	2286				hypothetical protein
COBHBOBG_00953	CDS	1899	sctC			Type 3 secretion system secretin
COBHBOBG_00954	CDS	1578				hypothetical protein
COBHBOBG_00955	CDS	2538	norR			Anaerobic nitric oxide reductase transcription regulator NorR
COBHBOBG_00956	CDS	720				hypothetical protein
COBHBOBG_00957	CDS	216				hypothetical protein
COBHBOBG_00958	CDS	558				hypothetical protein
COBHBOBG_00959	CDS	351		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
COBHBOBG_00960	CDS	246				hypothetical protein
COBHBOBG_00961	CDS	300				Photosystem II reaction center Psb28 protein
COBHBOBG_00962	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
COBHBOBG_00963	CDS	984				hypothetical protein
COBHBOBG_00964	CDS	1164				hypothetical protein
COBHBOBG_00965	CDS	1377	glgA	2.4.1.21	COG0297	Glycogen synthase
COBHBOBG_00966	CDS	1041	kefB_3			Glutathione-regulated potassium-efflux system protein KefB
COBHBOBG_00967	CDS	1122	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
COBHBOBG_00968	CDS	405	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
COBHBOBG_00969	CDS	651				hypothetical protein
COBHBOBG_00970	CDS	810	mscS		COG0668	Small-conductance mechanosensitive channel
COBHBOBG_00971	CDS	2448				hypothetical protein
COBHBOBG_00972	CDS	369				hypothetical protein
COBHBOBG_00973	CDS	1065	gutB_2	1.1.1.-	COG1063	Sorbitol dehydrogenase
COBHBOBG_00974	CDS	963				hypothetical protein
COBHBOBG_00975	CDS	201				hypothetical protein
COBHBOBG_00976	CDS	1401	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
COBHBOBG_00977	CDS	537				hypothetical protein
COBHBOBG_00978	CDS	603	mtcA2_1	4.2.1.1	COG0288	Carbonic anhydrase 2
COBHBOBG_00979	CDS	1110				hypothetical protein
COBHBOBG_00980	CDS	1488	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
COBHBOBG_00981	CDS	1659	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
COBHBOBG_00982	CDS	828				hypothetical protein
COBHBOBG_00983	CDS	480				hypothetical protein
COBHBOBG_00984	CDS	471			COG2764	putative protein
COBHBOBG_00985	CDS	1164				hypothetical protein
COBHBOBG_00986	CDS	957		2.3.1.43		Phosphatidylcholine-sterol acyltransferase
COBHBOBG_00987	CDS	678				hypothetical protein
COBHBOBG_00988	CDS	1176	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
COBHBOBG_00989	CDS	1074		1.14.13.239		Carnitine monooxygenase oxygenase subunit
COBHBOBG_00990	CDS	3609				hypothetical protein
COBHBOBG_00991	CDS	660				hypothetical protein
COBHBOBG_00992	CDS	717				hypothetical protein
COBHBOBG_00993	CDS	1827	atzF	3.5.1.54		Allophanate hydrolase
COBHBOBG_00994	CDS	288				hypothetical protein
COBHBOBG_00995	CDS	1623				putative protein
COBHBOBG_00996	CDS	255				hypothetical protein
COBHBOBG_00997	CDS	1647				hypothetical protein
COBHBOBG_00998	CDS	615	blc		COG3040	Outer membrane lipoprotein Blc
COBHBOBG_00999	CDS	447				hypothetical protein
COBHBOBG_01000	CDS	1371	tuaD_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
COBHBOBG_01001	CDS	1044	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
COBHBOBG_01002	CDS	1368				hypothetical protein
COBHBOBG_01003	CDS	366				hypothetical protein
COBHBOBG_01004	CDS	732				hypothetical protein
COBHBOBG_01005	CDS	888				hypothetical protein
COBHBOBG_01006	CDS	1647				hypothetical protein
COBHBOBG_01007	CDS	567				hypothetical protein
COBHBOBG_01008	CDS	1095				hypothetical protein
COBHBOBG_01009	CDS	2415				hypothetical protein
COBHBOBG_01010	CDS	702				hypothetical protein
COBHBOBG_01011	CDS	3375				hypothetical protein
COBHBOBG_01012	CDS	1155				hypothetical protein
COBHBOBG_01013	CDS	1671				hypothetical protein
COBHBOBG_01014	CDS	291				hypothetical protein
COBHBOBG_01015	CDS	258				hypothetical protein
COBHBOBG_01016	CDS	690				hypothetical protein
COBHBOBG_01017	CDS	963	rpsA		COG0539	30S ribosomal protein S1
COBHBOBG_01018	CDS	1719	ribBA	3.5.4.25		Riboflavin biosynthesis protein RibBA
COBHBOBG_01019	CDS	234				hypothetical protein
COBHBOBG_01020	CDS	711				hypothetical protein
COBHBOBG_01021	CDS	837		1.4.5.-		L-amino acid dehydrogenase
COBHBOBG_01022	CDS	642				hypothetical protein
COBHBOBG_01023	CDS	606	xerC			Tyrosine recombinase XerC
COBHBOBG_01024	CDS	3012				hypothetical protein
COBHBOBG_01025	CDS	2973				hypothetical protein
COBHBOBG_01026	CDS	414				hypothetical protein
COBHBOBG_01027	CDS	2382	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
COBHBOBG_01028	CDS	2571	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
COBHBOBG_01029	CDS	639	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
COBHBOBG_01030	CDS	1218	ackA	2.7.2.1	COG0282	Acetate kinase
COBHBOBG_01031	CDS	945	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
COBHBOBG_01032	CDS	309				hypothetical protein
COBHBOBG_01033	CDS	1809	nuoL_2	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
COBHBOBG_01034	CDS	1515	ndhD1_2	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
COBHBOBG_01035	CDS	1311				hypothetical protein
COBHBOBG_01036	CDS	405			COG2335	Immunogenic protein MPT70
COBHBOBG_01037	CDS	729				hypothetical protein
COBHBOBG_01038	CDS	1023				hypothetical protein
COBHBOBG_01039	CDS	654				hypothetical protein
COBHBOBG_01040	CDS	633				hypothetical protein
COBHBOBG_01041	CDS	855				hypothetical protein
COBHBOBG_01042	CDS	1056	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
COBHBOBG_01043	CDS	1632				hypothetical protein
COBHBOBG_01044	CDS	1011			COG1840	putative binding protein component of ABC iron transporter
COBHBOBG_01045	CDS	375				hypothetical protein
COBHBOBG_01046	CDS	3393	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
COBHBOBG_01047	CDS	1014	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
COBHBOBG_01048	CDS	882	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
COBHBOBG_01049	CDS	1764	rnjA	3.1.-.-	COG0595	Ribonuclease J1
COBHBOBG_01050	CDS	1962	topA_1	5.6.2.1		DNA topoisomerase 1
COBHBOBG_01051	CDS	663				hypothetical protein
COBHBOBG_01052	CDS	1209				hypothetical protein
COBHBOBG_01053	CDS	1125	corA		COG0598	Cobalt/magnesium transport protein CorA
COBHBOBG_01054	CDS	558	cpcS_1	4.-.-.-		Chromophore lyase CpcS/CpeS
COBHBOBG_01055	CDS	1077	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
COBHBOBG_01056	CDS	300				hypothetical protein
COBHBOBG_01057	CDS	1629	groL1_1			60 kDa chaperonin 1
COBHBOBG_01058	CDS	312	groS_1			10 kDa chaperonin
COBHBOBG_01059	CDS	897	lipA	2.8.1.8	COG0320	Lipoyl synthase
COBHBOBG_01060	CDS	576				hypothetical protein
COBHBOBG_01061	CDS	282				hypothetical protein
COBHBOBG_01062	CDS	447				hypothetical protein
COBHBOBG_01063	CDS	558				hypothetical protein
COBHBOBG_01064	CDS	2673	mutS_1		COG0249	DNA mismatch repair protein MutS
COBHBOBG_01065	CDS	582	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
COBHBOBG_01066	CDS	327				hypothetical protein
COBHBOBG_01067	CDS	342				hypothetical protein
COBHBOBG_01068	CDS	444				hypothetical protein
COBHBOBG_01069	CDS	1299	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
COBHBOBG_01070	CDS	606				hypothetical protein
COBHBOBG_01071	CDS	171				hypothetical protein
COBHBOBG_01072	CDS	690	tpiA	5.3.1.1		Triosephosphate isomerase
COBHBOBG_01073	CDS	456	psb28			Photosystem II reaction center Psb28 protein
COBHBOBG_01074	CDS	543	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
COBHBOBG_01075	CDS	1248				hypothetical protein
COBHBOBG_01076	CDS	213				hypothetical protein
COBHBOBG_01077	CDS	1161		2.5.-.-		Deoxyhypusine synthase-like protein
COBHBOBG_01078	CDS	1008				hypothetical protein
COBHBOBG_01079	CDS	438				hypothetical protein
COBHBOBG_01080	CDS	1029	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
COBHBOBG_01081	CDS	327				hypothetical protein
COBHBOBG_01082	CDS	672				hypothetical protein
COBHBOBG_01083	CDS	243				hypothetical protein
COBHBOBG_01084	CDS	1407	argH	4.3.2.1	COG0165	Argininosuccinate lyase
COBHBOBG_01085	CDS	1419	glnA	6.3.1.2		Glutamine synthetase
COBHBOBG_01086	CDS	426	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
COBHBOBG_01087	tRNA	74				tRNA-Gln(ctg)
COBHBOBG_01088	CDS	603				hypothetical protein
COBHBOBG_01089	CDS	1965				hypothetical protein
COBHBOBG_01090	CDS	645				hypothetical protein
COBHBOBG_01091	CDS	858				hypothetical protein
COBHBOBG_01092	CDS	1086				hypothetical protein
COBHBOBG_01093	CDS	984				hypothetical protein
COBHBOBG_01094	CDS	2928				hypothetical protein
COBHBOBG_01095	CDS	1392	tuaD_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
COBHBOBG_01096	CDS	1224				hypothetical protein
COBHBOBG_01097	CDS	1185				hypothetical protein
COBHBOBG_01098	CDS	1236	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
COBHBOBG_01099	CDS	1038				hypothetical protein
COBHBOBG_01100	tRNA	91				tRNA-Ser(cga)
COBHBOBG_01101	CDS	1047	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
COBHBOBG_01102	CDS	1515				putative protein
COBHBOBG_01103	CDS	492				hypothetical protein
COBHBOBG_01104	CDS	309				hypothetical protein
COBHBOBG_01105	CDS	171				hypothetical protein
COBHBOBG_01106	CDS	417	mscL		COG1970	Large-conductance mechanosensitive channel
COBHBOBG_01107	CDS	1242	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
COBHBOBG_01108	CDS	2772	pat_1	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
COBHBOBG_01109	CDS	711	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
COBHBOBG_01110	CDS	2247				hypothetical protein
COBHBOBG_01111	CDS	1455	pyrF_1	4.1.1.23		Orotidine 5'-phosphate decarboxylase
COBHBOBG_01112	CDS	948				hypothetical protein
COBHBOBG_01113	CDS	234				hypothetical protein
COBHBOBG_01114	CDS	585	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
COBHBOBG_01115	CDS	201	petM			Cytochrome b6-f complex subunit 7
COBHBOBG_01116	CDS	1179	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
COBHBOBG_01117	CDS	648				hypothetical protein
COBHBOBG_01118	CDS	495	gmm	3.6.1.-		GDP-mannose mannosyl hydrolase
COBHBOBG_01119	CDS	1257				hypothetical protein
COBHBOBG_01120	CDS	1194				hypothetical protein
COBHBOBG_01121	CDS	258				hypothetical protein
COBHBOBG_01122	CDS	603				hypothetical protein
COBHBOBG_01123	CDS	1272	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
COBHBOBG_01124	CDS	1155	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
COBHBOBG_01125	CDS	546		1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
COBHBOBG_01126	CDS	1056			COG3385	IS4 family transposase ISGvi3
COBHBOBG_01127	CDS	1476	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
COBHBOBG_01128	CDS	324				hypothetical protein
COBHBOBG_01129	CDS	816				hypothetical protein
COBHBOBG_01130	CDS	2742	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
COBHBOBG_01131	CDS	1203				hypothetical protein
COBHBOBG_01132	CDS	567				hypothetical protein
COBHBOBG_01133	CDS	1167				hypothetical protein
COBHBOBG_01134	CDS	714				hypothetical protein
COBHBOBG_01135	CDS	261				hypothetical protein
COBHBOBG_01136	CDS	315				hypothetical protein
COBHBOBG_01137	CDS	936	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
COBHBOBG_01138	CDS	111				hypothetical protein
COBHBOBG_01139	CDS	351				hypothetical protein
COBHBOBG_01140	CDS	1056			COG3385	IS4 family transposase ISGvi3
COBHBOBG_01141	CDS	366				hypothetical protein
COBHBOBG_01142	CDS	786				hypothetical protein
COBHBOBG_01143	CDS	255				hypothetical protein
COBHBOBG_01144	CDS	783				hypothetical protein
COBHBOBG_01145	CDS	294				hypothetical protein
COBHBOBG_01146	CDS	2706				hypothetical protein
COBHBOBG_01147	CDS	813	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
COBHBOBG_01148	CDS	669				hypothetical protein
COBHBOBG_01149	CDS	597				hypothetical protein
COBHBOBG_01150	CDS	1452	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
COBHBOBG_01151	CDS	1380	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
COBHBOBG_01152	CDS	2058				hypothetical protein
COBHBOBG_01153	CDS	1224				hypothetical protein
COBHBOBG_01154	CDS	456				hypothetical protein
COBHBOBG_01155	CDS	1515	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
COBHBOBG_01156	CDS	1629		1.4.5.-		L-amino acid dehydrogenase
COBHBOBG_01157	CDS	123				hypothetical protein
COBHBOBG_01158	CDS	615				hypothetical protein
COBHBOBG_01159	CDS	219				hypothetical protein
COBHBOBG_01160	CDS	636				hypothetical protein
COBHBOBG_01161	CDS	894	thrB	2.7.1.39	COG0083	Homoserine kinase
COBHBOBG_01162	CDS	591				hypothetical protein
COBHBOBG_01163	CDS	540				hypothetical protein
COBHBOBG_01164	CDS	1038	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
COBHBOBG_01165	CDS	552				hypothetical protein
COBHBOBG_01166	CDS	471	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
COBHBOBG_01167	CDS	1284	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
COBHBOBG_01168	CDS	336				hypothetical protein
COBHBOBG_01169	CDS	1464				hypothetical protein
COBHBOBG_01170	CDS	528	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
COBHBOBG_01171	CDS	687				hypothetical protein
COBHBOBG_01172	CDS	303				hypothetical protein
COBHBOBG_01173	CDS	222				hypothetical protein
COBHBOBG_01174	CDS	432	exbD_1		COG0848	Biopolymer transport protein ExbD
COBHBOBG_01175	CDS	663	tolQ_1			Tol-Pal system protein TolQ
COBHBOBG_01176	CDS	1050				hypothetical protein
COBHBOBG_01177	CDS	126				hypothetical protein
COBHBOBG_01178	CDS	1554				hypothetical protein
COBHBOBG_01179	CDS	591	pat_2	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
COBHBOBG_01180	CDS	1386				hypothetical protein
COBHBOBG_01181	CDS	1512	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
COBHBOBG_01182	CDS	441				hypothetical protein
COBHBOBG_01183	CDS	918	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
COBHBOBG_01184	CDS	1956				hypothetical protein
COBHBOBG_01185	CDS	267				hypothetical protein
COBHBOBG_01186	CDS	1176				hypothetical protein
COBHBOBG_01187	CDS	453				hypothetical protein
COBHBOBG_01188	CDS	747	yedY1_1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
COBHBOBG_01189	CDS	600	yedZ1		COG4117	Putative protein-methionine-sulfoxide reductase subunit YedZ1
COBHBOBG_01190	CDS	291				hypothetical protein
COBHBOBG_01191	CDS	276				hypothetical protein
COBHBOBG_01192	CDS	609	fixK		COG0664	Nitrogen fixation regulation protein FixK
COBHBOBG_01193	CDS	681				hypothetical protein
COBHBOBG_01194	CDS	726				hypothetical protein
COBHBOBG_01195	CDS	210				hypothetical protein
COBHBOBG_01196	CDS	1026				hypothetical protein
COBHBOBG_01197	CDS	840	aqpZ_3			Aquaporin Z
COBHBOBG_01198	CDS	1566	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
COBHBOBG_01199	CDS	165				hypothetical protein
COBHBOBG_01200	CDS	561				hypothetical protein
COBHBOBG_01201	CDS	1107	tdh	1.1.1.103		L-threonine 3-dehydrogenase
COBHBOBG_01202	CDS	2691				hypothetical protein
COBHBOBG_01203	CDS	984	glk	2.7.1.2	COG0837	Glucokinase
COBHBOBG_01204	CDS	1539	zwf2_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
COBHBOBG_01205	CDS	168				hypothetical protein
COBHBOBG_01206	CDS	1260	ndbB_1	1.6.5.12		Demethylphylloquinone reductase NdbB
COBHBOBG_01207	CDS	474				hypothetical protein
COBHBOBG_01208	CDS	516				hypothetical protein
COBHBOBG_01209	CDS	1002				hypothetical protein
COBHBOBG_01210	CDS	3552				hypothetical protein
COBHBOBG_01211	CDS	1056	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
COBHBOBG_01212	CDS	576				hypothetical protein
COBHBOBG_01213	CDS	1011				hypothetical protein
COBHBOBG_01214	CDS	1062	gmd_3	4.2.1.47		GDP-mannose 4,6-dehydratase
COBHBOBG_01215	CDS	1179				putative protein
COBHBOBG_01216	CDS	486				Allophycocyanin alpha-B chain
COBHBOBG_01217	CDS	609	cpcT1_1	4.-.-.-		Phycocyanobilin lyase CpcT
COBHBOBG_01218	CDS	213				hypothetical protein
COBHBOBG_01219	CDS	519	cpcB_1			C-phycocyanin beta chain
COBHBOBG_01220	CDS	489	rpcA_1			R-phycocyanin-2 subunit alpha
COBHBOBG_01221	CDS	315				hypothetical protein
COBHBOBG_01222	CDS	615				putative phycocyanin operon protein Z
COBHBOBG_01223	CDS	1287				hypothetical protein
COBHBOBG_01224	CDS	495	cpeA			C-phycoerythrin class 1 subunit alpha
COBHBOBG_01225	CDS	534	cpeB			C-phycoerythrin class 1 subunit beta
COBHBOBG_01226	CDS	606	cpcS_2	4.-.-.-		Phycocyanobilin lyase subunit CpcS
COBHBOBG_01227	CDS	543	cpeS	4.-.-.-		Putative phycoerythrobilin lyase CpeS
COBHBOBG_01228	CDS	612	cpeT	4.-.-.-		putative phycoerythrobilin lyase CpeT
COBHBOBG_01229	CDS	486				hypothetical protein
COBHBOBG_01230	CDS	1056			COG3385	IS4 family transposase ISGvi4
COBHBOBG_01231	CDS	567				hypothetical protein
COBHBOBG_01232	CDS	1011	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
COBHBOBG_01233	CDS	1455	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
COBHBOBG_01234	CDS	1539	phoD_2	3.1.3.1	COG3540	Alkaline phosphatase D
COBHBOBG_01235	CDS	291				hypothetical protein
COBHBOBG_01236	CDS	2628				hypothetical protein
COBHBOBG_01237	CDS	357				hypothetical protein
COBHBOBG_01238	CDS	180				hypothetical protein
COBHBOBG_01239	CDS	375				hypothetical protein
COBHBOBG_01240	CDS	414				hypothetical protein
COBHBOBG_01241	CDS	645				hypothetical protein
COBHBOBG_01242	CDS	810	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
COBHBOBG_01243	CDS	1506	lapB_1			Lipopolysaccharide assembly protein B
COBHBOBG_01244	CDS	693				hypothetical protein
COBHBOBG_01245	CDS	1740				hypothetical protein
COBHBOBG_01246	CDS	213				hypothetical protein
COBHBOBG_01247	CDS	618	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
COBHBOBG_01248	CDS	465				hypothetical protein
COBHBOBG_01249	CDS	423				hypothetical protein
COBHBOBG_01250	CDS	1065				hypothetical protein
COBHBOBG_01251	CDS	1677				hypothetical protein
COBHBOBG_01252	CDS	855				hypothetical protein
COBHBOBG_01253	CDS	894	carC_1	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
COBHBOBG_01254	CDS	1293	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
COBHBOBG_01255	CDS	1863				hypothetical protein
COBHBOBG_01256	CDS	852				hypothetical protein
COBHBOBG_01257	CDS	348				hypothetical protein
COBHBOBG_01258	CDS	627				hypothetical protein
COBHBOBG_01259	CDS	216				hypothetical protein
COBHBOBG_01260	CDS	342				hypothetical protein
COBHBOBG_01261	CDS	960	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
COBHBOBG_01262	CDS	1518				hypothetical protein
COBHBOBG_01263	CDS	1086				hypothetical protein
COBHBOBG_01264	CDS	750				hypothetical protein
COBHBOBG_01265	CDS	291				hypothetical protein
COBHBOBG_01266	CDS	891				hypothetical protein
COBHBOBG_01267	CDS	606				hypothetical protein
COBHBOBG_01268	CDS	186				hypothetical protein
COBHBOBG_01269	CDS	1065	prfB_1			Peptide chain release factor 2
COBHBOBG_01270	CDS	1527	cysG_1	4.99.1.4		Siroheme synthase
COBHBOBG_01271	CDS	867				hypothetical protein
COBHBOBG_01272	tRNA	74				tRNA-Thr(tgt)
COBHBOBG_01273	CDS	348				hypothetical protein
COBHBOBG_01274	CDS	999				hypothetical protein
COBHBOBG_01275	CDS	228				hypothetical protein
COBHBOBG_01276	tRNA	74				tRNA-Val(gac)
COBHBOBG_01277	CDS	1170				hypothetical protein
COBHBOBG_01278	CDS	2142	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
COBHBOBG_01279	CDS	366				hypothetical protein
COBHBOBG_01280	CDS	204				hypothetical protein
COBHBOBG_01281	CDS	429	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
COBHBOBG_01282	CDS	498	ybeY	3.1.-.-		Endoribonuclease YbeY
COBHBOBG_01283	CDS	204				hypothetical protein
COBHBOBG_01284	CDS	3468	apcE_1	4.-.-.-		Phycobiliprotein ApcE
COBHBOBG_01285	CDS	486	apcA			Allophycocyanin alpha chain
COBHBOBG_01286	CDS	486	apcB_1			Allophycocyanin beta subunit
COBHBOBG_01287	CDS	210	apcC			Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core
COBHBOBG_01288	CDS	477				hypothetical protein
COBHBOBG_01289	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
COBHBOBG_01290	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
COBHBOBG_01291	CDS	1179	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
COBHBOBG_01292	CDS	351				hypothetical protein
COBHBOBG_01293	CDS	585				hypothetical protein
COBHBOBG_01294	CDS	873				hypothetical protein
COBHBOBG_01295	CDS	243				hypothetical protein
COBHBOBG_01296	CDS	654				hypothetical protein
COBHBOBG_01297	CDS	855				hypothetical protein
COBHBOBG_01298	CDS	576	cpcS_3	4.-.-.-		Chromophore lyase CpcS/CpeS
COBHBOBG_01299	CDS	735	pebA	1.3.7.2		15,16-dihydrobiliverdin:ferredoxin oxidoreductase
COBHBOBG_01300	CDS	738	pcyA_1	1.3.7.5		Phycocyanobilin:ferredoxin oxidoreductase
COBHBOBG_01301	CDS	2475				hypothetical protein
COBHBOBG_01302	CDS	858	cpeC			Phycobilisome 31.8 kDa linker polypeptide, phycoerythrin-associated, rod
COBHBOBG_01303	CDS	768	cpeD_1			Phycobilisome 27.9 kDa linker polypeptide, phycoerythrin-associated, rod
COBHBOBG_01304	CDS	765	cpeD_2			Phycobilisome 27.9 kDa linker polypeptide, phycoerythrin-associated, rod
COBHBOBG_01305	CDS	231	cpcD			Phycobilisome 8.9 kDa linker polypeptide, phycocyanin-associated, rod
COBHBOBG_01306	CDS	213				hypothetical protein
COBHBOBG_01307	CDS	744	cpcE	4.-.-.-	COG1413	Phycocyanobilin lyase subunit alpha
COBHBOBG_01308	CDS	582	cpcF	4.-.-.-	COG1413	Phycocyanobilin lyase subunit beta
COBHBOBG_01309	CDS	525	yceJ		COG3038	Cytochrome b561 
COBHBOBG_01310	CDS	2694				hypothetical protein
COBHBOBG_01311	CDS	1257				hypothetical protein
COBHBOBG_01312	CDS	726	yknY_3	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
COBHBOBG_01313	CDS	342				hypothetical protein
COBHBOBG_01314	CDS	924		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
COBHBOBG_01315	CDS	2799	btuB_4			Vitamin B12 transporter BtuB
