locus_tag	ftype	length_bp	gene	EC_number	COG	product
MKGEGJIO_01484	CDS	1065	gmhA	5.3.1.28		Phosphoheptose isomerase
MKGEGJIO_01485	CDS	726	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MKGEGJIO_01486	CDS	603				hypothetical protein
MKGEGJIO_01487	CDS	387				hypothetical protein
MKGEGJIO_01488	CDS	741	glnQ_1			Glutamine transport ATP-binding protein GlnQ
MKGEGJIO_01489	CDS	1020	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
MKGEGJIO_01490	CDS	918				hypothetical protein
MKGEGJIO_01491	CDS	1050	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
MKGEGJIO_01492	CDS	765				hypothetical protein
MKGEGJIO_01493	CDS	273				hypothetical protein
MKGEGJIO_01494	CDS	624				hypothetical protein
MKGEGJIO_01495	CDS	1167	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01496	CDS	786				IS200/IS605 family transposase ISAsp19
MKGEGJIO_01497	CDS	159				hypothetical protein
MKGEGJIO_01498	CDS	1005	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MKGEGJIO_01499	CDS	789				hypothetical protein
MKGEGJIO_01500	CDS	855	mntB_1			Manganese transport system membrane protein MntB
MKGEGJIO_01501	CDS	819	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
MKGEGJIO_01502	CDS	1062	mntA		COG0803	Manganese-binding lipoprotein MntA
MKGEGJIO_01503	CDS	123				hypothetical protein
MKGEGJIO_01504	CDS	1305	bspRIM	2.1.1.37		Modification methylase BspRI
MKGEGJIO_01505	CDS	897	rssB_2			Regulator of RpoS
MKGEGJIO_01506	CDS	135				hypothetical protein
MKGEGJIO_01507	CDS	234				hypothetical protein
MKGEGJIO_01508	CDS	831				hypothetical protein
MKGEGJIO_01509	CDS	573				hypothetical protein
MKGEGJIO_01510	CDS	282				hypothetical protein
MKGEGJIO_01511	CDS	2463	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
MKGEGJIO_01512	CDS	291				hypothetical protein
MKGEGJIO_01513	CDS	291				hypothetical protein
MKGEGJIO_01514	CDS	339				hypothetical protein
MKGEGJIO_01515	CDS	318	relK	3.1.-.-	COG4115	Toxin RelK
MKGEGJIO_01516	CDS	99				hypothetical protein
MKGEGJIO_01517	CDS	1098			COG0628	Putative transport protein
MKGEGJIO_01518	CDS	711	yedY1_2		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
MKGEGJIO_01519	CDS	600	yedZ1		COG4117	Putative protein-methionine-sulfoxide reductase subunit YedZ1
MKGEGJIO_01520	CDS	1986				hypothetical protein
MKGEGJIO_01521	CDS	705	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
MKGEGJIO_01522	CDS	2706				hypothetical protein
MKGEGJIO_01523	CDS	702				hypothetical protein
MKGEGJIO_01524	CDS	261				hypothetical protein
MKGEGJIO_01525	CDS	366				hypothetical protein
MKGEGJIO_01526	CDS	525				hypothetical protein
MKGEGJIO_01527	CDS	417				hypothetical protein
MKGEGJIO_01528	CDS	270				hypothetical protein
MKGEGJIO_01529	CDS	2175				hypothetical protein
MKGEGJIO_01530	CDS	990		1.17.4.-	COG4243	Vitamin K epoxide reductase 
MKGEGJIO_01531	CDS	867				hypothetical protein
MKGEGJIO_01532	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MKGEGJIO_01533	CDS	1551	crhR	3.6.4.13		RNA helicase CrhR
MKGEGJIO_01534	CDS	951		1.-.-.-	COG0667	putative oxidoreductase
MKGEGJIO_01535	CDS	1179				IS200/IS605 family transposase ISMma19
MKGEGJIO_01536	CDS	1437	pucC			Protein PucC
MKGEGJIO_01537	CDS	807	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
	repeat_region	5144				
MKGEGJIO_01538	CDS	1023				hypothetical protein
MKGEGJIO_01539	CDS	960	neoA	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
MKGEGJIO_01540	CDS	1092	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
MKGEGJIO_01541	CDS	1101				hypothetical protein
MKGEGJIO_01542	CDS	195				hypothetical protein
MKGEGJIO_01543	CDS	234				hypothetical protein
MKGEGJIO_01544	CDS	468				hypothetical protein
MKGEGJIO_01545	CDS	846				hypothetical protein
MKGEGJIO_01546	CDS	1323	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MKGEGJIO_01547	CDS	1380				hypothetical protein
MKGEGJIO_01548	CDS	1092	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01549	CDS	1194	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01550	CDS	966	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
MKGEGJIO_01551	CDS	1296				hypothetical protein
MKGEGJIO_01552	CDS	1782				hypothetical protein
MKGEGJIO_01553	CDS	2217	cpoB_4			Cell division coordinator CpoB
MKGEGJIO_01554	CDS	222	yidD_2		COG0759	Putative membrane protein insertion efficiency factor
MKGEGJIO_01555	CDS	744	vte5_2	2.7.1.182		Phytol kinase
MKGEGJIO_01556	CDS	399				hypothetical protein
MKGEGJIO_01557	CDS	312				hypothetical protein
MKGEGJIO_01558	CDS	789	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
MKGEGJIO_01559	CDS	1593				hypothetical protein
MKGEGJIO_01560	CDS	366	psb28_1			Photosystem II reaction center Psb28 protein
MKGEGJIO_01561	CDS	765				hypothetical protein
MKGEGJIO_01562	CDS	891		3.3.2.10		Soluble epoxide hydrolase
MKGEGJIO_01563	CDS	1308	pknD_14	2.7.11.1		Serine/threonine-protein kinase PknD
MKGEGJIO_01564	CDS	270				hypothetical protein
MKGEGJIO_01565	CDS	1503				hypothetical protein
MKGEGJIO_01566	CDS	291				hypothetical protein
MKGEGJIO_01567	CDS	270				hypothetical protein
MKGEGJIO_01568	CDS	573				hypothetical protein
MKGEGJIO_01569	CDS	1509	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
MKGEGJIO_01570	CDS	348				hypothetical protein
MKGEGJIO_01571	CDS	606	tpm	2.1.1.67		Thiopurine S-methyltransferase
MKGEGJIO_01572	CDS	708				hypothetical protein
MKGEGJIO_01573	CDS	792				hypothetical protein
MKGEGJIO_01574	CDS	729	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MKGEGJIO_01575	CDS	228	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
MKGEGJIO_01576	CDS	336				hypothetical protein
MKGEGJIO_01577	CDS	2880				hypothetical protein
MKGEGJIO_01578	CDS	141				hypothetical protein
MKGEGJIO_01579	CDS	897				hypothetical protein
MKGEGJIO_01580	CDS	549	pipB2_1		COG1357	Secreted effector protein PipB2
MKGEGJIO_01581	CDS	837	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
MKGEGJIO_01582	CDS	417				hypothetical protein
MKGEGJIO_01583	CDS	1059				hypothetical protein
MKGEGJIO_01584	CDS	3540	metH	2.1.1.13	COG0646	Methionine synthase
MKGEGJIO_01585	CDS	1758	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
MKGEGJIO_01586	CDS	306				hypothetical protein
MKGEGJIO_01587	CDS	618	ctaE_2	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
MKGEGJIO_01588	CDS	1743	ctaD_2	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
MKGEGJIO_01589	CDS	1128				hypothetical protein
MKGEGJIO_01590	CDS	963	ctaA	1.3.-.-		Heme A synthase
MKGEGJIO_01591	CDS	951	ctaB_2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
MKGEGJIO_01592	CDS	150				hypothetical protein
MKGEGJIO_01593	CDS	153				hypothetical protein
MKGEGJIO_01594	CDS	165				hypothetical protein
MKGEGJIO_01595	CDS	810	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MKGEGJIO_01596	CDS	1455	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
MKGEGJIO_01597	CDS	885				hypothetical protein
MKGEGJIO_01598	CDS	432				Protein archease
MKGEGJIO_01599	CDS	243				hypothetical protein
MKGEGJIO_01600	CDS	219				hypothetical protein
MKGEGJIO_01601	CDS	234				hypothetical protein
MKGEGJIO_01602	CDS	873				hypothetical protein
MKGEGJIO_01603	CDS	2376	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
MKGEGJIO_01604	CDS	1371	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
MKGEGJIO_01605	CDS	1062				hypothetical protein
MKGEGJIO_01606	CDS	2049	ligA	6.5.1.2	COG0272	DNA ligase
MKGEGJIO_01607	CDS	1458	selO	2.7.7.-		Protein adenylyltransferase SelO
MKGEGJIO_01608	CDS	570	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
MKGEGJIO_01609	CDS	741				hypothetical protein
MKGEGJIO_01610	CDS	993	bioB	2.8.1.6	COG0502	Biotin synthase
MKGEGJIO_01611	CDS	96	petL			Cytochrome b6-f complex subunit 6
MKGEGJIO_01612	CDS	534				hypothetical protein
MKGEGJIO_01613	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MKGEGJIO_01614	CDS	1044				hypothetical protein
MKGEGJIO_01615	CDS	633				hypothetical protein
MKGEGJIO_01616	CDS	873	bmrU	2.7.1.-	COG1597	Putative lipid kinase BmrU
MKGEGJIO_01617	CDS	705				hypothetical protein
MKGEGJIO_01618	CDS	666			COG1926	putative protein
MKGEGJIO_01619	CDS	825			COG1926	putative protein
MKGEGJIO_01620	CDS	459				hypothetical protein
MKGEGJIO_01621	CDS	1902	tkt_1	2.2.1.1		Transketolase
MKGEGJIO_01622	CDS	342				Thioredoxin-like protein
MKGEGJIO_01623	CDS	417				hypothetical protein
MKGEGJIO_01624	CDS	468				hypothetical protein
MKGEGJIO_01625	CDS	1116	hcnC	1.4.99.5		Hydrogen cyanide synthase subunit HcnC
MKGEGJIO_01626	CDS	852	dhaA_2	3.8.1.5		Haloalkane dehalogenase
MKGEGJIO_01627	CDS	2526				hypothetical protein
MKGEGJIO_01628	CDS	1002				hypothetical protein
MKGEGJIO_01629	CDS	657				hypothetical protein
MKGEGJIO_01630	CDS	267				hypothetical protein
MKGEGJIO_01631	CDS	981	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
MKGEGJIO_01632	CDS	102				hypothetical protein
MKGEGJIO_01633	CDS	486	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
MKGEGJIO_01634	CDS	960				hypothetical protein
MKGEGJIO_01635	CDS	342				hypothetical protein
MKGEGJIO_01636	CDS	1491				hypothetical protein
MKGEGJIO_01637	CDS	687				hypothetical protein
MKGEGJIO_01638	CDS	1248				hypothetical protein
MKGEGJIO_01639	CDS	648	petB_2			Cytochrome b6
MKGEGJIO_01640	CDS	483	petD			Cytochrome b6-f complex subunit 4
MKGEGJIO_01641	CDS	444	rsbW	2.7.11.1		Serine-protein kinase RsbW
MKGEGJIO_01642	tmRNA	387	ssrA			transfer-messenger RNA, SsrA
MKGEGJIO_01643	CDS	948	atpG_1		COG0224	ATP synthase gamma chain
MKGEGJIO_01644	CDS	1521	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
MKGEGJIO_01645	CDS	555	atpH			ATP synthase subunit delta
MKGEGJIO_01646	CDS	552	atpF		COG0711	ATP synthase subunit b
MKGEGJIO_01647	CDS	432	atpG_2		COG0711	ATP synthase subunit b'
MKGEGJIO_01648	CDS	171				hypothetical protein
MKGEGJIO_01649	CDS	246	atpE		COG0636	ATP synthase subunit c
MKGEGJIO_01650	CDS	756	atpB		COG0356	ATP synthase subunit a
MKGEGJIO_01651	CDS	405				hypothetical protein
MKGEGJIO_01652	CDS	1191				putative protein
MKGEGJIO_01653	CDS	3414	apcE_1	4.-.-.-		Phycobiliprotein ApcE
MKGEGJIO_01654	CDS	486	apcA			Allophycocyanin alpha chain
MKGEGJIO_01655	CDS	486	apcB_1			Allophycocyanin beta chain
MKGEGJIO_01656	CDS	204	apcC			Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core
MKGEGJIO_01657	CDS	3789	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
MKGEGJIO_01658	CDS	1464	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
MKGEGJIO_01659	CDS	621	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MKGEGJIO_01660	CDS	1194	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MKGEGJIO_01661	CDS	591				hypothetical protein
MKGEGJIO_01662	CDS	999	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MKGEGJIO_01663	CDS	651				hypothetical protein
MKGEGJIO_01664	CDS	1752	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
MKGEGJIO_01665	CDS	540				hypothetical protein
MKGEGJIO_01666	CDS	243				hypothetical protein
MKGEGJIO_01667	CDS	1038				hypothetical protein
MKGEGJIO_01668	CDS	498				hypothetical protein
MKGEGJIO_01669	CDS	1593				hypothetical protein
MKGEGJIO_01670	CDS	3330				hypothetical protein
MKGEGJIO_01671	CDS	750	ucpA_1	1.-.-.-		Oxidoreductase UcpA
MKGEGJIO_01672	CDS	135	psbN			Protein PsbN
MKGEGJIO_01673	CDS	204	psbH_1			Photosystem II reaction center protein H
MKGEGJIO_01674	CDS	249	tatA			Sec-independent protein translocase protein TatA
MKGEGJIO_01675	CDS	651	pth	3.1.1.29		Peptidyl-tRNA hydrolase
MKGEGJIO_01676	CDS	180	rpsU1_2		COG0828	30S ribosomal protein S21 A
MKGEGJIO_01677	CDS	855	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
MKGEGJIO_01678	CDS	888	yihV	2.7.1.184		Sulfofructose kinase
MKGEGJIO_01679	CDS	861	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
MKGEGJIO_01680	CDS	963				hypothetical protein
MKGEGJIO_01681	CDS	771		4.2.1.-	COG4336	Putative hydro-lyase
MKGEGJIO_01682	CDS	870	pstS_1		COG0226	Phosphate-binding protein PstS
MKGEGJIO_01683	CDS	321				hypothetical protein
MKGEGJIO_01684	CDS	195	rpsU1_3		COG0828	30S ribosomal protein S21 A
MKGEGJIO_01685	CDS	3141				hypothetical protein
MKGEGJIO_01686	CDS	576				hypothetical protein
MKGEGJIO_01687	CDS	153				hypothetical protein
MKGEGJIO_01688	CDS	186				hypothetical protein
MKGEGJIO_01689	CDS	537				hypothetical protein
MKGEGJIO_01690	CDS	216				hypothetical protein
MKGEGJIO_01691	CDS	858				hypothetical protein
MKGEGJIO_01692	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
MKGEGJIO_01693	CDS	1473	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
MKGEGJIO_01694	CDS	747				hypothetical protein
MKGEGJIO_01695	CDS	1638				hypothetical protein
MKGEGJIO_01696	CDS	159				hypothetical protein
MKGEGJIO_01697	CDS	1737	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
MKGEGJIO_01698	CDS	912	rfbD_2	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
MKGEGJIO_01699	CDS	546	rmlC_2	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
MKGEGJIO_01700	CDS	972	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
MKGEGJIO_01701	CDS	552				hypothetical protein
MKGEGJIO_01702	CDS	786				hypothetical protein
MKGEGJIO_01703	CDS	477	bshA_3	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
MKGEGJIO_01704	CDS	678				hypothetical protein
MKGEGJIO_01705	CDS	1149	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01706	CDS	987				hypothetical protein
MKGEGJIO_01707	CDS	1194	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01708	CDS	1830	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
MKGEGJIO_01709	CDS	1170	mshA_12	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01710	CDS	1605				hypothetical protein
MKGEGJIO_01711	CDS	1008				hypothetical protein
MKGEGJIO_01712	CDS	684	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
MKGEGJIO_01713	CDS	954				hypothetical protein
MKGEGJIO_01714	CDS	1188				hypothetical protein
MKGEGJIO_01715	CDS	1146	mshA_13	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01716	CDS	1062				hypothetical protein
MKGEGJIO_01717	CDS	1191	mshA_14	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01718	CDS	180				hypothetical protein
MKGEGJIO_01719	CDS	909				hypothetical protein
MKGEGJIO_01720	CDS	1221				ISL3 family transposase ISAsp1
MKGEGJIO_01721	CDS	252				hypothetical protein
MKGEGJIO_01722	CDS	672				hypothetical protein
MKGEGJIO_01723	CDS	1344	mshA_15	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01724	CDS	996				hypothetical protein
MKGEGJIO_01725	CDS	1227	mshA_16	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01726	CDS	1659				hypothetical protein
MKGEGJIO_01727	CDS	987				hypothetical protein
MKGEGJIO_01728	CDS	3036				hypothetical protein
MKGEGJIO_01729	CDS	1203	per	2.6.1.102	COG0399	GDP-perosamine synthase
MKGEGJIO_01730	CDS	975		5.1.3.2	COG1088	UDP-glucose 4-epimerase
MKGEGJIO_01731	CDS	708	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
MKGEGJIO_01732	CDS	1095	desV_1	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
MKGEGJIO_01733	CDS	1038	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MKGEGJIO_01734	CDS	513	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
MKGEGJIO_01735	CDS	1284	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MKGEGJIO_01736	CDS	843				hypothetical protein
MKGEGJIO_01737	CDS	1320				hypothetical protein
MKGEGJIO_01738	CDS	168				hypothetical protein
MKGEGJIO_01739	CDS	2166				hypothetical protein
MKGEGJIO_01740	CDS	1020	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
MKGEGJIO_01741	CDS	342	petJ_1		COG2010	Cytochrome c6
MKGEGJIO_01742	CDS	789				hypothetical protein
MKGEGJIO_01743	CDS	183				hypothetical protein
MKGEGJIO_01744	CDS	402				hypothetical protein
MKGEGJIO_01745	CDS	435				hypothetical protein
MKGEGJIO_01746	CDS	600				hypothetical protein
MKGEGJIO_01747	CDS	405				hypothetical protein
MKGEGJIO_01748	CDS	318				hypothetical protein
MKGEGJIO_01749	CDS	837	ttuD		COG2897	Sulfur carrier protein TtuD
MKGEGJIO_01750	CDS	1020	pvuIIM_1	2.1.1.113		Modification methylase PvuII
MKGEGJIO_01751	CDS	192				hypothetical protein
MKGEGJIO_01752	CDS	939				hypothetical protein
MKGEGJIO_01753	CDS	321				hypothetical protein
MKGEGJIO_01754	CDS	618				hypothetical protein
MKGEGJIO_01755	CDS	489				hypothetical protein
MKGEGJIO_01756	CDS	309				hypothetical protein
MKGEGJIO_01757	CDS	609	nikE	7.2.2.11	COG4608	Nickel import system ATP-binding protein NikE
MKGEGJIO_01758	CDS	621	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
MKGEGJIO_01759	CDS	543				hypothetical protein
MKGEGJIO_01760	CDS	789	dppB_1		COG0601	Dipeptide transport system permease protein DppB
MKGEGJIO_01761	CDS	573	sgrR			HTH-type transcriptional regulator SgrR
MKGEGJIO_01762	CDS	225				hypothetical protein
MKGEGJIO_01763	CDS	282				hypothetical protein
MKGEGJIO_01764	CDS	246				hypothetical protein
MKGEGJIO_01765	CDS	627				hypothetical protein
MKGEGJIO_01766	CDS	993	cntO			Metal-pseudopaline receptor CntO
MKGEGJIO_01767	CDS	1380		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
MKGEGJIO_01768	CDS	354				hypothetical protein
MKGEGJIO_01769	CDS	1074				hypothetical protein
MKGEGJIO_01770	CDS	456				hypothetical protein
MKGEGJIO_01771	CDS	180				hypothetical protein
MKGEGJIO_01772	CDS	480				hypothetical protein
MKGEGJIO_01773	CDS	192				hypothetical protein
MKGEGJIO_01774	CDS	156				hypothetical protein
MKGEGJIO_01775	CDS	900				hypothetical protein
MKGEGJIO_01776	CDS	216				hypothetical protein
MKGEGJIO_01777	CDS	237				hypothetical protein
MKGEGJIO_01778	CDS	240				hypothetical protein
MKGEGJIO_01779	CDS	276				hypothetical protein
MKGEGJIO_01780	CDS	111				hypothetical protein
MKGEGJIO_01781	CDS	369				hypothetical protein
MKGEGJIO_01782	CDS	285				hypothetical protein
MKGEGJIO_01783	CDS	792				hypothetical protein
MKGEGJIO_01784	CDS	1299	crtX	2.4.1.276		Zeaxanthin glucosyltransferase
MKGEGJIO_01785	CDS	888				hypothetical protein
MKGEGJIO_01786	CDS	204				hypothetical protein
MKGEGJIO_01787	CDS	396				hypothetical protein
MKGEGJIO_01788	CDS	111				hypothetical protein
MKGEGJIO_01789	CDS	672				hypothetical protein
MKGEGJIO_01790	CDS	216				hypothetical protein
MKGEGJIO_01791	CDS	438				hypothetical protein
MKGEGJIO_01792	CDS	690	arlR_1		COG0745	Response regulator ArlR
MKGEGJIO_01793	CDS	606				hypothetical protein
MKGEGJIO_01794	CDS	1278	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
MKGEGJIO_01795	CDS	1152				hypothetical protein
MKGEGJIO_01796	CDS	1398			COG2239	Magnesium transporter MgtE
MKGEGJIO_01797	CDS	834			COG3861	putative protein
MKGEGJIO_01798	CDS	477				hypothetical protein
MKGEGJIO_01799	CDS	348				hypothetical protein
MKGEGJIO_01800	CDS	816				hypothetical protein
MKGEGJIO_01801	CDS	1425				hypothetical protein
MKGEGJIO_01802	CDS	933				hypothetical protein
MKGEGJIO_01803	CDS	3957				hypothetical protein
MKGEGJIO_01804	CDS	108				hypothetical protein
MKGEGJIO_01805	CDS	243				hypothetical protein
MKGEGJIO_01806	CDS	402				hypothetical protein
MKGEGJIO_01807	CDS	594				hypothetical protein
MKGEGJIO_01808	CDS	2559	mshA_17	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MKGEGJIO_01809	CDS	3042	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MKGEGJIO_01810	CDS	2226				hypothetical protein
MKGEGJIO_01811	CDS	567				hypothetical protein
MKGEGJIO_01812	CDS	1389		1.18.1.2		Ferredoxin--NADP reductase
MKGEGJIO_01813	CDS	897	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
MKGEGJIO_01814	CDS	198				hypothetical protein
MKGEGJIO_01815	CDS	918	glkA	2.7.1.2		Glucokinase
MKGEGJIO_01816	CDS	2193	pknD_15	2.7.11.1		Serine/threonine-protein kinase PknD
MKGEGJIO_01817	CDS	429				hypothetical protein
MKGEGJIO_01818	CDS	453				hypothetical protein
MKGEGJIO_01819	CDS	774	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
MKGEGJIO_01820	CDS	1089				hypothetical protein
MKGEGJIO_01821	CDS	1245				hypothetical protein
MKGEGJIO_01822	CDS	222				hypothetical protein
MKGEGJIO_01823	CDS	549				hypothetical protein
MKGEGJIO_01824	CDS	378				hypothetical protein
MKGEGJIO_01825	CDS	309				hypothetical protein
MKGEGJIO_01826	CDS	1398	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
MKGEGJIO_01827	CDS	4209				hypothetical protein
MKGEGJIO_01828	CDS	699			COG0664	Cyclic AMP receptor protein
MKGEGJIO_01829	CDS	672				hypothetical protein
MKGEGJIO_01830	CDS	1185				hypothetical protein
MKGEGJIO_01831	CDS	378				hypothetical protein
MKGEGJIO_01832	CDS	1149				hypothetical protein
MKGEGJIO_01833	CDS	510				hypothetical protein
MKGEGJIO_01834	CDS	612	sodA2_1	1.15.1.1		Superoxide dismutase [Mn] 2
MKGEGJIO_01835	CDS	843	ycf3_4			Photosystem I assembly protein Ycf3
MKGEGJIO_01836	CDS	2691				hypothetical protein
MKGEGJIO_01837	CDS	474				hypothetical protein
MKGEGJIO_01838	CDS	153	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MKGEGJIO_01839	CDS	150				hypothetical protein
MKGEGJIO_01840	CDS	1047	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
MKGEGJIO_01841	CDS	720	pbsA1_2	1.14.14.18		Heme oxygenase 1
MKGEGJIO_01842	CDS	1464	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MKGEGJIO_01843	CDS	2265				hypothetical protein
MKGEGJIO_01844	CDS	900	sugA		COG1175	Trehalose transport system permease protein SugA
MKGEGJIO_01845	CDS	1284			COG1653	putative ABC transporter-binding protein
MKGEGJIO_01846	CDS	1299				hypothetical protein
MKGEGJIO_01847	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
MKGEGJIO_01848	CDS	1779	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
MKGEGJIO_01849	CDS	570				hypothetical protein
MKGEGJIO_01850	CDS	552	rayT		COG1943	REP-associated tyrosine transposase
MKGEGJIO_01851	CDS	129				hypothetical protein
MKGEGJIO_01852	CDS	222				hypothetical protein
MKGEGJIO_01853	CDS	942	pip	3.4.11.5		Proline iminopeptidase
MKGEGJIO_01854	CDS	603				hypothetical protein
MKGEGJIO_01855	CDS	594	yxaF			putative HTH-type transcriptional regulator YxaF
MKGEGJIO_01856	CDS	438				hypothetical protein
MKGEGJIO_01857	CDS	237				hypothetical protein
MKGEGJIO_01858	CDS	429				hypothetical protein
MKGEGJIO_01859	CDS	666	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
MKGEGJIO_01860	CDS	1323	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
MKGEGJIO_01861	CDS	321				hypothetical protein
MKGEGJIO_01862	CDS	1611	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
MKGEGJIO_01863	CDS	5574				hypothetical protein
MKGEGJIO_01864	CDS	828	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
MKGEGJIO_01865	CDS	696		4.1.99.5		Aldehyde decarbonylase
MKGEGJIO_01866	CDS	1020		1.2.1.80	COG5322	Long-chain acyl-[acyl-carrier-protein] reductase
MKGEGJIO_01867	CDS	981	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
